# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
3.355           	3.15730769e+00	-1.37305101e-16	5.05364228e-01	6.11112910e-17	-4.75572949e-03	1.74438723e-16	1.57865384e+00	1.57865384e+00	1.05786172e-16	-2.43091273e-16	2.47926385e-01	2.57437844e-01
3.356           	3.15713747e+00	-1.36308378e-16	4.97792463e-01	6.15319798e-17	-4.88078296e-03	1.74746826e-16	1.57856873e+00	1.57856873e+00	1.06592637e-16	-2.42901015e-16	2.44015449e-01	2.53777015e-01
3.357           	3.15692647e+00	-1.35295237e-16	4.90261579e-01	6.19466631e-17	-5.00496317e-03	1.75065245e-16	1.57846323e+00	1.57846323e+00	1.07417627e-16	-2.42712864e-16	2.40125826e-01	2.50135753e-01
3.358           	3.15683600e+00	-1.34194889e-16	4.82097430e-01	6.23800485e-17	-5.12823144e-03	1.75379163e-16	1.57841800e+00	1.57841800e+00	1.08281718e-16	-2.42476607e-16	2.35920484e-01	2.46176947e-01
3.359           	3.15676214e+00	-1.32888265e-16	4.73971250e-01	6.29169225e-17	-5.25060359e-03	1.75887741e-16	1.57838107e+00	1.57838107e+00	1.09443608e-16	-2.42331873e-16	2.31735021e-01	2.42236229e-01
3.36            	3.15667125e+00	-1.31740758e-16	4.65707169e-01	6.33299853e-17	-5.37203247e-03	1.76210041e-16	1.57833562e+00	1.57833562e+00	1.10339662e-16	-2.42080420e-16	2.27481552e-01	2.38225617e-01
3.361           	3.15619585e+00	-1.30815439e-16	4.57151590e-01	6.35817481e-17	-5.49246637e-03	1.76309398e-16	1.57809793e+00	1.57809793e+00	1.10901678e-16	-2.41717117e-16	2.23083329e-01	2.34068261e-01
3.362           	3.15594211e+00	-1.29739426e-16	4.49280416e-01	6.39308297e-17	-5.61190584e-03	1.76592296e-16	1.57797106e+00	1.57797106e+00	1.11722583e-16	-2.41462009e-16	2.19028302e-01	2.30252114e-01
3.363           	3.15573969e+00	-1.28515175e-16	4.40673691e-01	6.43561137e-17	-5.73038096e-03	1.76952775e-16	1.57786985e+00	1.57786985e+00	1.12695187e-16	-2.41210363e-16	2.14606465e-01	2.26067226e-01
3.364           	3.15536078e+00	-1.27415287e-16	4.32134047e-01	6.46668081e-17	-5.84776996e-03	1.77184475e-16	1.57768039e+00	1.57768039e+00	1.13476832e-16	-2.40892119e-16	2.10219254e-01	2.21914793e-01
3.365           	3.15541671e+00	-1.25978374e-16	4.23285922e-01	6.51905450e-17	-5.96411652e-03	1.77683659e-16	1.57770836e+00	1.57770836e+00	1.14694472e-16	-2.40672846e-16	2.05678844e-01	2.17607077e-01
3.366           	3.15503421e+00	-1.24673180e-16	4.13981266e-01	6.55622023e-17	-6.07925537e-03	1.78005898e-16	1.57751711e+00	1.57751711e+00	1.15669308e-16	-2.40342489e-16	2.00911377e-01	2.13069888e-01
3.367           	3.15489199e+00	-1.23025101e-16	4.04671781e-01	6.61377111e-17	-6.19320213e-03	1.78645352e-16	1.57744600e+00	1.57744600e+00	1.17132802e-16	-2.40157903e-16	1.96142688e-01	2.08529093e-01
3.368           	3.15476497e+00	-1.21560809e-16	3.95665278e-01	6.65852137e-17	-6.30594029e-03	1.79108080e-16	1.57738249e+00	1.57738249e+00	1.18327675e-16	-2.39888484e-16	1.91526699e-01	2.04138579e-01
3.369           	3.15455071e+00	-1.20180419e-16	3.85812457e-01	6.69390568e-17	-6.41738749e-03	1.79399987e-16	1.57727535e+00	1.57727535e+00	1.19309777e-16	-2.39490196e-16	1.86488841e-01	1.99323616e-01
3.37            	3.15421030e+00	-1.18750670e-16	3.76556610e-01	6.73186187e-17	-6.52757660e-03	1.79803039e-16	1.57710515e+00	1.57710515e+00	1.20427705e-16	-2.39178374e-16	1.81750728e-01	1.94805881e-01
3.371           	3.15388297e+00	-1.17294956e-16	3.67125347e-01	6.77037595e-17	-6.63647418e-03	1.80212332e-16	1.57694149e+00	1.57694149e+00	1.21564854e-16	-2.38859810e-16	1.76926200e-01	1.90199148e-01
3.372           	3.15361811e+00	-1.15861476e-16	3.57920159e-01	6.80712521e-17	-6.74407296e-03	1.80608085e-16	1.57680905e+00	1.57680905e+00	1.22677347e-16	-2.38538823e-16	1.72216006e-01	1.85704152e-01
3.373           	3.15324309e+00	-1.14117062e-16	3.47040926e-01	6.85371704e-17	-6.85018040e-03	1.81109189e-16	1.57662154e+00	1.57662154e+00	1.24050659e-16	-2.38167720e-16	1.66670283e-01	1.80370643e-01
3.374           	3.15293376e+00	-1.12541779e-16	3.37211136e-01	6.89343858e-17	-6.95490390e-03	1.81553200e-16	1.57646688e+00	1.57646688e+00	1.25282310e-16	-2.37824089e-16	1.61650664e-01	1.75560472e-01
3.375           	3.15260681e+00	-1.10884603e-16	3.27044804e-01	6.93349692e-17	-7.05818787e-03	1.82021970e-16	1.57630340e+00	1.57630340e+00	1.26579668e-16	-2.37464271e-16	1.56464214e-01	1.70580590e-01
3.376           	3.15222436e+00	-1.09294465e-16	3.16993512e-01	6.97001274e-17	-7.16003872e-03	1.82444052e-16	1.57611218e+00	1.57611218e+00	1.27796820e-16	-2.37091285e-16	1.51336717e-01	1.65656795e-01
3.377           	3.15193199e+00	-1.07579744e-16	3.06327311e-01	7.01003035e-17	-7.26039308e-03	1.82898524e-16	1.57596600e+00	1.57596600e+00	1.29108652e-16	-2.36688396e-16	1.45903262e-01	1.60424048e-01
3.378           	3.15150139e+00	-1.05906189e-16	2.96178395e-01	7.04798089e-17	-7.35926272e-03	1.83374397e-16	1.57575069e+00	1.57575069e+00	1.30421303e-16	-2.36327492e-16	1.40729935e-01	1.55448460e-01
3.379           	3.15117237e+00	-1.04168693e-16	2.85518243e-01	7.08542092e-17	-7.45653892e-03	1.83823540e-16	1.57558619e+00	1.57558619e+00	1.31739193e-16	-2.35907886e-16	1.35302583e-01	1.50215660e-01
3.38            	3.15083510e+00	-1.02402099e-16	2.74922750e-01	7.12358259e-17	-7.55221345e-03	1.84299479e-16	1.57541755e+00	1.57541755e+00	1.33098429e-16	-2.35500528e-16	1.29909162e-01	1.45013589e-01
3.381           	3.15049099e+00	-1.00588840e-16	2.64117238e-01	7.16179760e-17	-7.64627518e-03	1.84787858e-16	1.57524549e+00	1.57524549e+00	1.34493438e-16	-2.35082278e-16	1.24412344e-01	1.39704894e-01
3.382           	3.15010347e+00	-9.86949701e-17	2.52859162e-01	7.20253233e-17	-7.73863331e-03	1.85304548e-16	1.57505174e+00	1.57505174e+00	1.35957063e-16	-2.34652033e-16	1.18690947e-01	1.34168214e-01
3.383           	3.14969040e+00	-9.68643380e-17	2.41853923e-01	7.23989500e-17	-7.82934440e-03	1.85791966e-16	1.57484520e+00	1.57484520e+00	1.37359797e-16	-2.34224135e-16	1.13097617e-01	1.28756306e-01
3.384           	3.14936330e+00	-9.50431814e-17	2.31263735e-01	7.27443843e-17	-7.91836983e-03	1.86268931e-16	1.57468165e+00	1.57468165e+00	1.38747340e-16	-2.33790522e-16	1.07713498e-01	1.23550237e-01
3.385           	3.14902719e+00	-9.31375339e-17	2.20226500e-01	7.31254386e-17	-8.00568509e-03	1.86790719e-16	1.57451360e+00	1.57451360e+00	1.40221952e-16	-2.33359486e-16	1.02107565e-01	1.18118935e-01
3.386           	3.14877570e+00	-9.11769496e-17	2.09180882e-01	7.35039366e-17	-8.09125735e-03	1.87318497e-16	1.57438785e+00	1.57438785e+00	1.41730023e-16	-2.32906972e-16	9.64991839e-02	1.12681699e-01
3.387           	3.14837987e+00	-8.90977515e-17	1.96953527e-01	7.39246331e-17	-8.17500338e-03	1.87882782e-16	1.57418994e+00	1.57418994e+00	1.43333906e-16	-2.32431657e-16	9.03017604e-02	1.06651767e-01
3.388           	3.14806052e+00	-8.71943611e-17	1.86021812e-01	7.42510236e-17	-8.25696877e-03	1.88357561e-16	1.57403026e+00	1.57403026e+00	1.44760381e-16	-2.31954742e-16	8.47539375e-02	1.01267875e-01
3.389           	3.14752068e+00	-8.53139883e-17	1.75256437e-01	7.45605758e-17	-8.33713958e-03	1.88851721e-16	1.57376034e+00	1.57376034e+00	1.46194727e-16	-2.31508715e-16	7.92910790e-02	9.59653581e-02
3.39            	3.14718905e+00	-8.31696152e-17	1.62908950e-01	7.49681170e-17	-8.41539151e-03	1.89417525e-16	1.57359453e+00	1.57359453e+00	1.47832718e-16	-2.31002333e-16	7.30390834e-02	8.98698664e-02
3.391           	3.14671455e+00	-8.11007183e-17	1.51146011e-01	7.53333849e-17	-8.49172931e-03	1.89966179e-16	1.57335727e+00	1.57335727e+00	1.49415820e-16	-2.30516538e-16	6.70812761e-02	8.40647347e-02
3.392           	3.14652338e+00	-7.90974004e-17	1.39959996e-01	7.56599770e-17	-8.56621906e-03	1.90470865e-16	1.57326169e+00	1.57326169e+00	1.50922165e-16	-2.30019565e-16	6.14137791e-02	7.85462172e-02
3.393           	3.14612872e+00	-7.70969004e-17	1.28355586e-01	7.59619584e-17	-8.63880966e-03	1.90945815e-16	1.57306436e+00	1.57306436e+00	1.52397365e-16	-2.29494265e-16	5.55389836e-02	7.28166029e-02
3.394           	3.14572354e+00	-7.50131702e-17	1.16573106e-01	7.62948168e-17	-8.70945654e-03	1.91475392e-16	1.57286177e+00	1.57286177e+00	1.53968807e-16	-2.28981977e-16	4.95770964e-02	6.69960095e-02
3.395           	3.14537118e+00	-7.25980963e-17	1.03913417e-01	7.67912545e-17	-8.77808349e-03	1.92229705e-16	1.57268559e+00	1.57268559e+00	1.55930657e-16	-2.28528753e-16	4.31786248e-02	6.07347917e-02
3.396           	3.14525985e+00	-7.04223986e-17	9.22026465e-02	7.71388731e-17	-8.84472374e-03	1.92787260e-16	1.57262992e+00	1.57262992e+00	1.57576060e-16	-2.27998459e-16	3.72565995e-02	5.49460470e-02
3.397           	3.14503063e+00	-6.82467845e-17	8.03406984e-02	7.74903545e-17	-8.90938872e-03	1.93355464e-16	1.57251531e+00	1.57251531e+00	1.59232072e-16	-2.27478856e-16	3.12609605e-02	4.90797379e-02
3.398           	3.14462321e+00	-6.61336289e-17	6.87107764e-02	7.77977549e-17	-8.97198917e-03	1.93892074e-16	1.57231161e+00	1.57231161e+00	1.60825260e-16	-2.26958889e-16	2.53833990e-02	4.33273774e-02
3.399           	3.14414442e+00	-6.38894724e-17	5.64803901e-02	7.81424601e-17	-9.03246210e-03	1.94479316e-16	1.57207221e+00	1.57207221e+00	1.62534579e-16	-2.26424052e-16	1.92077329e-02	3.72726571e-02
3.4             	3.14377490e+00	-6.18154700e-17	4.51788755e-02	7.84260792e-17	-9.09090621e-03	1.95006086e-16	1.57188745e+00	1.57188745e+00	1.64098351e-16	-2.25913821e-16	1.34985315e-02	3.16803440e-02
3.401           	3.14355591e+00	-5.95598113e-17	3.29680041e-02	7.87599884e-17	-9.14728386e-03	1.95574803e-16	1.57177796e+00	1.57177796e+00	1.65794897e-16	-2.25354708e-16	7.33671818e-03	2.56312859e-02
3.402           	3.14314223e+00	-5.72185663e-17	2.02067010e-02	7.91115840e-17	-9.20150540e-03	1.96176646e-16	1.57157112e+00	1.57157112e+00	1.67567362e-16	-2.24785929e-16	9.01845102e-04	1.93048559e-02
3.403           	3.14281353e+00	-5.49178724e-17	7.71790958e-03	7.94364907e-17	-9.25360113e-03	1.96752802e-16	1.57140677e+00	1.57140677e+00	1.69293866e-16	-2.24211739e-16	-5.39464634e-03	1.31125559e-02
3.404           	3.14253657e+00	-5.25808860e-17	-4.59176233e-03	7.97759238e-17	-9.30355998e-03	1.97365636e-16	1.57126828e+00	1.57126828e+00	1.71075193e-16	-2.23656079e-16	-1.15994411e-02	7.00767882e-03
3.405           	3.14236431e+00	-5.03440568e-17	-1.64362153e-02	8.00534150e-17	-9.35136871e-03	1.97910092e-16	1.57118215e+00	1.57118215e+00	1.72738063e-16	-2.23082120e-16	-1.75694764e-02	1.13326105e-03
3.406           	3.14204484e+00	-4.80870982e-17	-2.84209622e-02	8.03554502e-17	-9.39698571e-03	1.98482980e-16	1.57102242e+00	1.57102242e+00	1.74439431e-16	-2.22526529e-16	-2.36074668e-02	-4.81349540e-03
3.407           	3.14171709e+00	-4.58320425e-17	-4.03638978e-02	8.06484896e-17	-9.44041416e-03	1.99057026e-16	1.57085855e+00	1.57085855e+00	1.76141005e-16	-2.21973047e-16	-2.96223630e-02	-1.07415347e-02
3.408           	3.14159809e+00	-4.36398548e-17	-5.17913485e-02	8.09065958e-17	-9.48163221e-03	1.99585273e-16	1.57079904e+00	1.57079904e+00	1.77765346e-16	-2.21405200e-16	-3.53773065e-02	-1.64140421e-02
3.409           	3.14132799e+00	-4.11738247e-17	-6.47994058e-02	8.12599108e-17	-9.52060691e-03	2.00222083e-16	1.57066400e+00	1.57066400e+00	1.79635171e-16	-2.20808995e-16	-4.19203098e-02	-2.28790960e-02
3.41            	3.14102083e+00	-3.86819649e-17	-7.76219347e-02	8.16142539e-17	-9.55726086e-03	2.00890333e-16	1.57051042e+00	1.57051042e+00	1.81549351e-16	-2.20231316e-16	-4.83682282e-02	-2.92537065e-02
3.411           	3.14081840e+00	-3.63408588e-17	-8.97220102e-02	8.19172752e-17	-9.59167762e-03	2.01493058e-16	1.57040920e+00	1.57040920e+00	1.83322628e-16	-2.19663487e-16	-5.44526827e-02	-3.52693275e-02
3.412           	3.14055353e+00	-3.40696237e-17	-1.02097639e-01	8.21276655e-17	-9.62380969e-03	2.01968305e-16	1.57027676e+00	1.57027676e+00	1.84933493e-16	-2.19003117e-16	-6.06726290e-02	-4.14250096e-02
3.413           	3.14016113e+00	-3.18407944e-17	-1.14390825e-01	8.23026083e-17	-9.65365245e-03	2.02416385e-16	1.57008056e+00	1.57008056e+00	1.86495988e-16	-2.18336782e-16	-6.68490648e-02	-4.75417599e-02
3.414           	3.14008768e+00	-2.94834610e-17	-1.26528258e-01	8.25699981e-17	-9.68126575e-03	2.02985142e-16	1.57004384e+00	1.57004384e+00	1.88243412e-16	-2.17726873e-16	-7.29453948e-02	-5.35828633e-02
3.415           	3.13996871e+00	-2.71671491e-17	-1.38207936e-01	8.28183019e-17	-9.70662231e-03	2.03557472e-16	1.56998436e+00	1.56998436e+00	1.89973898e-16	-2.17141047e-16	-7.88105901e-02	-5.93973455e-02
3.416           	3.13992706e+00	-2.48742054e-17	-1.49553547e-01	8.30608556e-17	-9.72972385e-03	2.04129246e-16	1.56996353e+00	1.56996353e+00	1.91692144e-16	-2.16566349e-16	-8.45064975e-02	-6.50470498e-02
3.417           	3.13973061e+00	-2.24661198e-17	-1.62200053e-01	8.33172381e-17	-9.75048315e-03	2.04687758e-16	1.56986530e+00	1.56986530e+00	1.93454698e-16	-2.15920818e-16	-9.08505096e-02	-7.13495433e-02
3.418           	3.13950698e+00	-1.99623164e-17	-1.75164979e-01	8.36141045e-17	-9.76884758e-03	2.05302125e-16	1.56975349e+00	1.56975349e+00	1.95320967e-16	-2.15283283e-16	-9.73513369e-02	-7.78136417e-02
3.419           	3.13936843e+00	-1.75800306e-17	-1.87288478e-01	8.38581062e-17	-9.78485548e-03	2.05871029e-16	1.56968421e+00	1.56968421e+00	1.97081013e-16	-2.14661044e-16	-1.03429094e-01	-8.38593833e-02
3.42            	3.13949126e+00	-1.51553884e-17	-1.99652859e-01	8.41188376e-17	-9.79857181e-03	2.06434891e-16	1.56974563e+00	1.56974563e+00	1.98857197e-16	-2.14012585e-16	-1.09625001e-01	-9.00278577e-02
3.421           	3.13928406e+00	-1.29211422e-17	-2.10654915e-01	8.42979884e-17	-9.80995576e-03	2.06971288e-16	1.56964203e+00	1.56964203e+00	2.00510717e-16	-2.13431859e-16	-1.15137413e-01	-9.55175018e-02
3.422           	3.13913204e+00	-1.05058171e-17	-2.22850114e-01	8.45386473e-17	-9.81896685e-03	2.07550137e-16	1.56956602e+00	1.56956602e+00	2.02297228e-16	-2.12803045e-16	-1.21244024e-01	-1.01606090e-01
3.423           	3.13913767e+00	-8.15451191e-18	-2.34675005e-01	8.47619824e-17	-9.82564748e-03	2.08101062e-16	1.56956884e+00	1.56956884e+00	2.04023806e-16	-2.12178318e-16	-1.27163150e-01	-1.07511855e-01
3.424           	3.13918164e+00	-5.77718185e-18	-2.46487232e-01	8.49857839e-17	-9.82997615e-03	2.08657902e-16	1.56959082e+00	1.56959082e+00	2.05769311e-16	-2.11546493e-16	-1.33073592e-01	-1.13413640e-01
3.425           	3.13909952e+00	-3.30595379e-18	-2.58936724e-01	8.52444284e-17	-9.83189407e-03	2.09258767e-16	1.56954976e+00	1.56954976e+00	2.07605790e-16	-2.10911744e-16	-1.39300256e-01	-1.19636468e-01
3.426           	3.13909282e+00	-9.92512622e-19	-2.70217593e-01	8.54479761e-17	-9.83147898e-03	2.09821486e-16	1.56954641e+00	1.56954641e+00	2.09325229e-16	-2.10317742e-16	-1.44940275e-01	-1.25277317e-01
3.427           	3.13895316e+00	1.26408573e-18	-2.82414314e-01	8.55856928e-17	-9.82872137e-03	2.10252870e-16	1.56947658e+00	1.56947658e+00	2.10884913e-16	-2.09620827e-16	-1.51035878e-01	-1.31378435e-01
3.428           	3.13905040e+00	3.56899172e-18	-2.93828247e-01	8.57744695e-17	-9.82357468e-03	2.10773166e-16	1.56952520e+00	1.56952520e+00	2.12557662e-16	-2.08988670e-16	-1.56737698e-01	-1.37090549e-01
3.429           	3.13892285e+00	5.92679188e-18	-3.05630080e-01	8.59569596e-17	-9.81596578e-03	2.11312348e-16	1.56946143e+00	1.56946143e+00	2.14275743e-16	-2.08348952e-16	-1.62631006e-01	-1.42999074e-01
3.43            	3.13903074e+00	8.23256160e-18	-3.16727982e-01	8.61218508e-17	-9.80596663e-03	2.11836817e-16	1.56951537e+00	1.56951537e+00	2.15953097e-16	-2.07720536e-16	-1.68169958e-01	-1.48558024e-01
3.431           	3.13909172e+00	1.04560334e-17	-3.27888011e-01	8.62668039e-17	-9.79365128e-03	2.12312371e-16	1.56954586e+00	1.56954586e+00	2.17540387e-16	-2.07084354e-16	-1.73737657e-01	-1.54150354e-01
3.432           	3.13924561e+00	1.28009971e-17	-3.39445279e-01	8.64551621e-17	-9.77889381e-03	2.12841261e-16	1.56962281e+00	1.56962281e+00	2.19241759e-16	-2.06440762e-16	-1.79501533e-01	-1.59943746e-01
3.433           	3.13924976e+00	1.51707510e-17	-3.51387514e-01	8.66419782e-17	-9.76173002e-03	2.13368854e-16	1.56962488e+00	1.56962488e+00	2.20954229e-16	-2.05783478e-16	-1.85455487e-01	-1.65932027e-01
3.434           	3.13930922e+00	1.73182404e-17	-3.61847314e-01	8.67441940e-17	-9.74222939e-03	2.13828738e-16	1.56965461e+00	1.56965461e+00	2.22487858e-16	-2.05169618e-16	-1.90665886e-01	-1.71181427e-01
3.435           	3.13953773e+00	1.96170208e-17	-3.73098562e-01	8.69078764e-17	-9.72035267e-03	2.14325804e-16	1.56976886e+00	1.56976886e+00	2.24134314e-16	-2.04517294e-16	-1.96269633e-01	-1.76828928e-01
3.436           	3.13959494e+00	2.19958136e-17	-3.85219700e-01	8.70941390e-17	-9.69609091e-03	2.14839111e-16	1.56979747e+00	1.56979747e+00	2.25837018e-16	-2.03841204e-16	-2.02305941e-01	-1.82913759e-01
3.437           	3.13966548e+00	2.42092282e-17	-3.96201281e-01	8.72158055e-17	-9.66949181e-03	2.15304699e-16	1.56983274e+00	1.56983274e+00	2.27409313e-16	-2.03200085e-16	-2.07770132e-01	-1.88431149e-01
3.438           	3.13994439e+00	2.63755116e-17	-4.06238926e-01	8.73462855e-17	-9.64058231e-03	2.15805591e-16	1.56997220e+00	1.56997220e+00	2.28993346e-16	-2.02617835e-16	-2.12760045e-01	-1.93478881e-01
3.439           	3.14042601e+00	2.86304182e-17	-4.16520803e-01	8.75177389e-17	-9.60939870e-03	2.16345708e-16	1.57021301e+00	1.57021301e+00	2.30660917e-16	-2.02030499e-16	-2.17869800e-01	-1.98651003e-01
3.44            	3.14048169e+00	3.08599207e-17	-4.27919865e-01	8.76343911e-17	-9.57586777e-03	2.16785357e-16	1.57024084e+00	1.57024084e+00	2.32215318e-16	-2.01355397e-16	-2.23535801e-01	-2.04384065e-01
3.441           	3.14059787e+00	3.30976822e-17	-4.39152904e-01	8.77624223e-17	-9.53983057e-03	2.17245645e-16	1.57029893e+00	1.57029893e+00	2.33794487e-16	-2.00696804e-16	-2.29116282e-01	-2.10036621e-01
3.442           	3.14076633e+00	3.51721780e-17	-4.48933131e-01	8.78201600e-17	-9.50137177e-03	2.17672615e-16	1.57038316e+00	1.57038316e+00	2.35258704e-16	-2.00086526e-16	-2.33967937e-01	-2.14965194e-01
3.443           	3.14103909e+00	3.72667546e-17	-4.58859155e-01	8.78990984e-17	-9.46058927e-03	2.18100213e-16	1.57051955e+00	1.57051955e+00	2.36733590e-16	-1.99466836e-16	-2.38890167e-01	-2.19968988e-01
3.444           	3.14135658e+00	3.92225598e-17	-4.68152774e-01	8.79326669e-17	-9.41760604e-03	2.18475212e-16	1.57067829e+00	1.57067829e+00	2.38086492e-16	-1.98863932e-16	-2.43493993e-01	-2.24658781e-01
3.445           	3.14169400e+00	4.13700578e-17	-4.78485784e-01	8.80545033e-17	-9.37235754e-03	2.18933583e-16	1.57084700e+00	1.57084700e+00	2.39618612e-16	-1.98248554e-16	-2.48615250e-01	-2.29870534e-01
3.446           	3.14182075e+00	4.35873387e-17	-4.89749466e-01	8.81547957e-17	-9.32469541e-03	2.19354100e-16	1.57091038e+00	1.57091038e+00	2.41147770e-16	-1.97560431e-16	-2.54199428e-01	-2.35550038e-01
3.447           	3.14208577e+00	4.56150763e-17	-4.99555583e-01	8.82163626e-17	-9.27471734e-03	2.19744453e-16	1.57104289e+00	1.57104289e+00	2.42551991e-16	-1.96936915e-16	-2.59052509e-01	-2.40503074e-01
3.448           	3.14241599e+00	4.75740797e-17	-5.09227859e-01	8.82527898e-17	-9.22258845e-03	2.20102518e-16	1.57120800e+00	1.57120800e+00	2.43889558e-16	-1.96315479e-16	-2.63836518e-01	-2.45391341e-01
3.449           	3.14285091e+00	4.96016309e-17	-5.18796993e-01	8.83216062e-17	-9.16816217e-03	2.20501401e-16	1.57142546e+00	1.57142546e+00	2.45302216e-16	-1.95700585e-16	-2.68566659e-01	-2.50230334e-01
3.45            	3.14318528e+00	5.14627988e-17	-5.27772382e-01	8.83071330e-17	-9.11152170e-03	2.20815658e-16	1.57159264e+00	1.57159264e+00	2.46547057e-16	-1.95084258e-16	-2.72997713e-01	-2.54774669e-01
3.451           	3.14359398e+00	5.33120457e-17	-5.36764694e-01	8.83071792e-17	-9.05272181e-03	2.21127676e-16	1.57179699e+00	1.57179699e+00	2.47783699e-16	-1.94471653e-16	-2.77435069e-01	-2.59329625e-01
3.452           	3.14409937e+00	5.52152388e-17	-5.45586693e-01	8.83467937e-17	-8.99176555e-03	2.21500330e-16	1.57204969e+00	1.57204969e+00	2.49107949e-16	-1.93892711e-16	-2.81785112e-01	-2.63801581e-01
3.453           	3.14441137e+00	5.72177159e-17	-5.55086136e-01	8.84160131e-17	-8.92851160e-03	2.21910737e-16	1.57220568e+00	1.57220568e+00	2.50519595e-16	-1.93301880e-16	-2.86471580e-01	-2.68614557e-01
3.454           	3.14465563e+00	5.92005862e-17	-5.64458444e-01	8.84819876e-17	-8.86299233e-03	2.22323638e-16	1.57232782e+00	1.57232782e+00	2.51923931e-16	-1.92723345e-16	-2.91092215e-01	-2.73366230e-01
3.455           	3.14507896e+00	6.10030967e-17	-5.73155181e-01	8.84710086e-17	-8.79532652e-03	2.22619882e-16	1.57253948e+00	1.57253948e+00	2.53121430e-16	-1.92118333e-16	-2.95372917e-01	-2.77782264e-01
3.456           	3.14559364e+00	6.27605780e-17	-5.81159874e-01	8.84442414e-17	-8.72553311e-03	2.22923777e-16	1.57279682e+00	1.57279682e+00	2.54304066e-16	-1.91543488e-16	-2.99305470e-01	-2.81854404e-01
3.457           	3.14609521e+00	6.45558110e-17	-5.89581848e-01	8.84383190e-17	-8.65361343e-03	2.23233968e-16	1.57304761e+00	1.57304761e+00	2.55511874e-16	-1.90956063e-16	-3.03444537e-01	-2.86137310e-01
3.458           	3.14661429e+00	6.62908073e-17	-5.97576049e-01	8.84268921e-17	-8.57956250e-03	2.23533534e-16	1.57330715e+00	1.57330715e+00	2.56678937e-16	-1.90388130e-16	-3.07367587e-01	-2.90208462e-01
3.459           	3.14700537e+00	6.79841563e-17	-6.05554284e-01	8.83956444e-17	-8.50337083e-03	2.23807603e-16	1.57350268e+00	1.57350268e+00	2.57799681e-16	-1.89815525e-16	-3.11280513e-01	-2.94273771e-01
3.46            	3.14766654e+00	6.95720086e-17	-6.12994055e-01	8.83366732e-17	-8.42527658e-03	2.24039624e-16	1.57383327e+00	1.57383327e+00	2.58825628e-16	-1.89253620e-16	-3.14922304e-01	-2.98071751e-01
3.461           	3.14804988e+00	7.11835810e-17	-6.20540509e-01	8.82855351e-17	-8.34519113e-03	2.24305907e-16	1.57402494e+00	1.57402494e+00	2.59897697e-16	-1.88714116e-16	-3.18615446e-01	-3.01925063e-01
3.462           	3.14844211e+00	7.29733497e-17	-6.29302338e-01	8.83063634e-17	-8.26302240e-03	2.24627040e-16	1.57422106e+00	1.57422106e+00	2.61113715e-16	-1.88140365e-16	-3.22914191e-01	-3.06388146e-01
3.463           	3.14895950e+00	7.45341937e-17	-6.36580636e-01	8.82439101e-17	-8.17886341e-03	2.24865940e-16	1.57447975e+00	1.57447975e+00	2.62133037e-16	-1.87598844e-16	-3.26469181e-01	-3.10111454e-01
3.464           	3.14939726e+00	7.58181813e-17	-6.43481531e-01	8.80134490e-17	-8.09271483e-03	2.24862132e-16	1.57469863e+00	1.57469863e+00	2.62771222e-16	-1.86953041e-16	-3.29833480e-01	-3.13648051e-01
3.465           	3.14979954e+00	7.72133668e-17	-6.50193641e-01	8.78870684e-17	-8.00464121e-03	2.25019188e-16	1.57489977e+00	1.57489977e+00	2.63625872e-16	-1.86412505e-16	-3.33101462e-01	-3.17092179e-01
3.466           	3.15052155e+00	7.87503635e-17	-6.56816813e-01	8.78362259e-17	-7.91460241e-03	2.25272471e-16	1.57526077e+00	1.57526077e+00	2.64647653e-16	-1.85897290e-16	-3.36323009e-01	-3.20493804e-01
3.467           	3.15113043e+00	8.01770370e-17	-6.63329622e-01	8.77302831e-17	-7.82260345e-03	2.25447133e-16	1.57556521e+00	1.57556521e+00	2.65535652e-16	-1.85358615e-16	-3.39487415e-01	-3.23842208e-01
3.468           	3.15147074e+00	8.15009853e-17	-6.69563348e-01	8.75731125e-17	-7.72864427e-03	2.25574650e-16	1.57573537e+00	1.57573537e+00	2.66325143e-16	-1.84824157e-16	-3.42510318e-01	-3.27053030e-01
3.469           	3.15212364e+00	8.30301176e-17	-6.75963900e-01	8.75870500e-17	-7.63296487e-03	2.25914259e-16	1.57606182e+00	1.57606182e+00	2.67429318e-16	-1.84399200e-16	-3.45614915e-01	-3.30348985e-01
