# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
4.306           	5.05632038e+00	-9.14856737e-16	1.11761463e-01	-3.57636681e-03	-4.24243531e-02	1.61802252e-01	2.52458383e+00	2.53173656e+00	1.61802252e-01	-1.61802252e-01	1.34563784e-02	9.83050845e-02
4.307           	5.05593010e+00	-9.15602749e-16	1.36276039e-01	-4.36083324e-03	-5.46281058e-02	1.61789763e-01	2.52360422e+00	2.53232588e+00	1.61789763e-01	-1.61789763e-01	1.35099136e-02	1.22766125e-01
4.308           	5.05521258e+00	-9.16267231e-16	1.59552789e-01	-5.10568924e-03	-6.62178712e-02	1.61766803e-01	2.52250060e+00	2.53271198e+00	1.61766803e-01	-1.61766803e-01	1.35585232e-02	1.45994266e-01
4.309           	5.05467625e+00	-9.16979324e-16	1.83077968e-01	-5.85849498e-03	-7.79367936e-02	1.61749640e-01	2.52147963e+00	2.53319662e+00	1.61749640e-01	-1.61749640e-01	1.36021904e-02	1.69475778e-01
4.31            	5.05349621e+00	-9.17642098e-16	2.07027408e-01	-6.62487707e-03	-8.98726807e-02	1.61711879e-01	2.52012323e+00	2.53337298e+00	1.61711879e-01	-1.61711879e-01	1.36410234e-02	1.93386385e-01
4.311           	5.05309310e+00	-9.18332897e-16	2.30167907e-01	-7.36537304e-03	-1.01409103e-01	1.61698979e-01	2.51918118e+00	2.53391192e+00	1.61698979e-01	-1.61698979e-01	1.36748511e-02	2.16493056e-01
4.312           	5.05221382e+00	-9.19045910e-16	2.53860050e-01	-8.12352159e-03	-1.13226312e-01	1.61670842e-01	2.51798339e+00	2.53423043e+00	1.61670842e-01	-1.61670842e-01	1.37037129e-02	2.40156337e-01
4.313           	5.05193586e+00	-9.19810896e-16	2.76763449e-01	-8.85643036e-03	-1.24654164e-01	1.61661948e-01	2.51711150e+00	2.53482436e+00	1.61661948e-01	-1.61661948e-01	1.37275606e-02	2.63035888e-01
4.314           	5.05124014e+00	-9.20477178e-16	2.99753178e-01	-9.59210169e-03	-1.36130212e-01	1.61639684e-01	2.51602797e+00	2.53521217e+00	1.61639684e-01	-1.61639684e-01	1.37463772e-02	2.86006801e-01
4.315           	5.05126625e+00	-9.21346864e-16	3.23605369e-01	-1.03553718e-02	-1.48042476e-01	1.61640520e-01	2.51527775e+00	2.53598850e+00	1.61640520e-01	-1.61640520e-01	1.37602087e-02	3.09845160e-01
4.316           	5.05090840e+00	-9.22110910e-16	3.45092549e-01	-1.10429616e-02	-1.58777448e-01	1.61629069e-01	2.51441124e+00	2.53649716e+00	1.61629069e-01	-1.61629069e-01	1.37688265e-02	3.31323722e-01
4.317           	5.05075402e+00	-9.22893818e-16	3.67437095e-01	-1.17579870e-02	-1.69946234e-01	1.61624129e-01	2.51361902e+00	2.53713500e+00	1.61624129e-01	-1.61624129e-01	1.37723133e-02	3.53664782e-01
4.318           	5.05009057e+00	-9.23665413e-16	3.91326133e-01	-1.25224362e-02	-1.81892145e-01	1.61602898e-01	2.51252285e+00	2.53756772e+00	1.61602898e-01	-1.61602898e-01	1.37709215e-02	3.77555211e-01
4.319           	5.04997830e+00	-9.24448786e-16	4.13105316e-01	-1.32193701e-02	-1.92788268e-01	1.61599305e-01	2.51176978e+00	2.53820852e+00	1.61599305e-01	-1.61599305e-01	1.37643905e-02	3.99340926e-01
4.32            	5.05003968e+00	-9.25336314e-16	4.36576112e-01	-1.39704356e-02	-2.04535167e-01	1.61601270e-01	2.51104940e+00	2.53899027e+00	1.61601270e-01	-1.61601270e-01	1.37528890e-02	4.22823223e-01
4.321           	5.04996915e+00	-9.26156745e-16	4.58041853e-01	-1.46573393e-02	-2.15284494e-01	1.61599013e-01	2.51032723e+00	2.53964191e+00	1.61599013e-01	-1.61599013e-01	1.37364324e-02	4.44305420e-01
4.322           	5.04972203e+00	-9.27040035e-16	4.81153894e-01	-1.53969246e-02	-2.26861835e-01	1.61591105e-01	2.50946409e+00	2.54025794e+00	1.61591105e-01	-1.61591105e-01	1.37151121e-02	4.67438782e-01
4.323           	5.04995978e+00	-9.27949833e-16	5.03394503e-01	-1.61086241e-02	-2.38008548e-01	1.61598713e-01	2.50887127e+00	2.54108852e+00	1.61598713e-01	-1.61598713e-01	1.36887032e-02	4.89705799e-01
4.324           	5.04965141e+00	-9.28718534e-16	5.24413767e-01	-1.67812406e-02	-2.48549721e-01	1.61588845e-01	2.50804446e+00	2.54160694e+00	1.61588845e-01	-1.61588845e-01	1.36571632e-02	5.10756604e-01
4.325           	5.04994593e+00	-9.29635040e-16	5.46529505e-01	-1.74889442e-02	-2.59644155e-01	1.61598270e-01	2.50748402e+00	2.54246191e+00	1.61598270e-01	-1.61598270e-01	1.36205975e-02	5.32908908e-01
4.326           	5.05023247e+00	-9.30552370e-16	5.66745959e-01	-1.81358707e-02	-2.69794049e-01	1.61607439e-01	2.50698037e+00	2.54325211e+00	1.61607439e-01	-1.61607439e-01	1.35789304e-02	5.53167028e-01
4.327           	5.04988698e+00	-9.31513146e-16	5.91051240e-01	-1.89136397e-02	-2.81992943e-01	1.61596383e-01	2.50602985e+00	2.54385713e+00	1.61596383e-01	-1.61596383e-01	1.35326767e-02	5.77518563e-01
4.328           	5.04985638e+00	-9.32347593e-16	6.11531249e-01	-1.95690000e-02	-2.92284451e-01	1.61595404e-01	2.50535919e+00	2.54449719e+00	1.61595404e-01	-1.61595404e-01	1.34811739e-02	5.98050076e-01
4.329           	5.05056489e+00	-9.33337491e-16	6.32886890e-01	-2.02523805e-02	-3.03018773e-01	1.61618077e-01	2.50503007e+00	2.54553483e+00	1.61618077e-01	-1.61618077e-01	1.34246715e-02	6.19462218e-01
4.33            	5.05101564e+00	-9.34224629e-16	6.51394608e-01	-2.08446275e-02	-3.12334458e-01	1.61632501e-01	2.50466319e+00	2.54635245e+00	1.61632501e-01	-1.61632501e-01	1.33628462e-02	6.38031762e-01
4.331           	5.05127884e+00	-9.35236511e-16	6.73182087e-01	-2.15418268e-02	-3.23294721e-01	1.61640923e-01	2.50409759e+00	2.54718125e+00	1.61640923e-01	-1.61640923e-01	1.32963220e-02	6.59885765e-01
4.332           	5.05177879e+00	-9.36259431e-16	6.94635495e-01	-2.22283358e-02	-3.34092896e-01	1.61656921e-01	2.50366106e+00	2.54811773e+00	1.61656921e-01	-1.61656921e-01	1.32248512e-02	6.81410644e-01
4.333           	5.05228445e+00	-9.37181329e-16	7.14004682e-01	-2.28481498e-02	-3.43854021e-01	1.61673102e-01	2.50329407e+00	2.54899037e+00	1.61673102e-01	-1.61673102e-01	1.31483201e-02	7.00856362e-01
4.334           	5.05267022e+00	-9.38051351e-16	7.33477693e-01	-2.34712862e-02	-3.53671734e-01	1.61685447e-01	2.50286382e+00	2.54980640e+00	1.61685447e-01	-1.61685447e-01	1.30671127e-02	7.20410580e-01
4.335           	5.05367234e+00	-9.39093956e-16	7.52411284e-01	-2.40771611e-02	-3.63224810e-01	1.61717515e-01	2.50275901e+00	2.55091333e+00	1.61717515e-01	-1.61717515e-01	1.29808321e-02	7.39430452e-01
4.336           	5.05414397e+00	-9.40092209e-16	7.72630832e-01	-2.47241866e-02	-3.73425588e-01	1.61732607e-01	2.50234780e+00	2.55179617e+00	1.61732607e-01	-1.61732607e-01	1.28898280e-02	7.59741004e-01
4.337           	5.05456378e+00	-9.41068415e-16	7.92848583e-01	-2.53711546e-02	-3.83630145e-01	1.61746041e-01	2.50191073e+00	2.55265304e+00	1.61746041e-01	-1.61746041e-01	1.27941465e-02	7.80054436e-01
4.338           	5.05562665e+00	-9.42104572e-16	8.10838684e-01	-2.59468379e-02	-3.92725836e-01	1.61780053e-01	2.50186649e+00	2.55376017e+00	1.61780053e-01	-1.61780053e-01	1.26935063e-02	7.98145178e-01
4.339           	5.05621476e+00	-9.43113523e-16	8.30020766e-01	-2.65606645e-02	-4.02422267e-01	1.61798872e-01	2.50154671e+00	2.55466804e+00	1.61798872e-01	-1.61798872e-01	1.25881158e-02	8.17432650e-01
4.34            	5.05763450e+00	-9.44182884e-16	8.47870304e-01	-2.71318497e-02	-4.11457288e-01	1.61844304e-01	2.50168540e+00	2.55594910e+00	1.61844304e-01	-1.61844304e-01	1.24778638e-02	8.35392440e-01
4.341           	5.05821568e+00	-9.45185071e-16	8.66480573e-01	-2.77273784e-02	-4.20877493e-01	1.61862902e-01	2.50138046e+00	2.55683522e+00	1.61862902e-01	-1.61862902e-01	1.23627936e-02	8.54117780e-01
4.342           	5.05926735e+00	-9.46271658e-16	8.85591395e-01	-2.83389247e-02	-4.30552507e-01	1.61896555e-01	2.50129475e+00	2.55797260e+00	1.61896555e-01	-1.61896555e-01	1.22431911e-02	8.73348204e-01
4.343           	5.05949350e+00	-9.47176464e-16	9.02883602e-01	-2.88922753e-02	-4.39322929e-01	1.61903792e-01	2.50085448e+00	2.55863903e+00	1.61903792e-01	-1.61903792e-01	1.21188725e-02	8.90764730e-01
4.344           	5.06089989e+00	-9.48131128e-16	9.18444971e-01	-2.93902391e-02	-4.47232498e-01	1.61948796e-01	2.50105971e+00	2.55984018e+00	1.61948796e-01	-1.61948796e-01	1.19899876e-02	9.06454983e-01
4.345           	5.06145128e+00	-9.49144519e-16	9.36804669e-01	-2.99777494e-02	-4.56545528e-01	1.61966441e-01	2.50074789e+00	2.56070339e+00	1.61966441e-01	-1.61966441e-01	1.18568061e-02	9.24947862e-01
4.346           	5.06310730e+00	-9.50313293e-16	9.53650781e-01	-3.05168250e-02	-4.65106547e-01	1.62019434e-01	2.50103683e+00	2.56207048e+00	1.62019434e-01	-1.62019434e-01	1.17188440e-02	9.41931937e-01
4.347           	5.06399084e+00	-9.51272576e-16	9.68558587e-01	-3.09938748e-02	-4.72703040e-01	1.62047707e-01	2.50100154e+00	2.56298929e+00	1.62047707e-01	-1.62047707e-01	1.15762537e-02	9.56982333e-01
4.348           	5.06527371e+00	-9.52360070e-16	9.86219172e-01	-3.15590135e-02	-4.81680101e-01	1.62088759e-01	2.50107784e+00	2.56419587e+00	1.62088759e-01	-1.62088759e-01	1.14294852e-02	9.74789686e-01
4.349           	5.06623235e+00	-9.53343577e-16	1.00147531e+00	-3.20472101e-02	-4.89459458e-01	1.62119435e-01	2.50106897e+00	2.56516339e+00	1.62119435e-01	-1.62119435e-01	1.12781997e-02	9.90197115e-01
4.35            	5.06791381e+00	-9.54383771e-16	1.01539990e+00	-3.24927968e-02	-4.96577567e-01	1.62173242e-01	2.50146411e+00	2.56644970e+00	1.62173242e-01	-1.62173242e-01	1.11223835e-02	1.00427752e+00
4.351           	5.06905615e+00	-9.55475065e-16	1.03149403e+00	-3.30078090e-02	-5.04784603e-01	1.62209797e-01	2.50152027e+00	2.56753588e+00	1.62209797e-01	-1.62209797e-01	1.09624127e-02	1.02053162e+00
4.352           	5.07008216e+00	-9.56498327e-16	1.04739934e+00	-3.35167790e-02	-5.12901370e-01	1.62242629e-01	2.50152430e+00	2.56855786e+00	1.62242629e-01	-1.62242629e-01	1.07983027e-02	1.03660104e+00
4.353           	5.07118654e+00	-9.57529563e-16	1.06144313e+00	-3.39661802e-02	-5.20091792e-01	1.62277969e-01	2.50162709e+00	2.56955945e+00	1.62277969e-01	-1.62277969e-01	1.06297735e-02	1.05081336e+00
4.354           	5.07273708e+00	-9.58484501e-16	1.07458796e+00	-3.43868146e-02	-5.26836733e-01	1.62327587e-01	2.50198172e+00	2.57075535e+00	1.62327587e-01	-1.62327587e-01	1.04572452e-02	1.06413071e+00
4.355           	5.07396642e+00	-9.59464499e-16	1.08865836e+00	-3.48370674e-02	-5.34048414e-01	1.62366925e-01	2.50214614e+00	2.57182028e+00	1.62366925e-01	-1.62366925e-01	1.02807643e-02	1.07837759e+00
4.356           	5.07533198e+00	-9.60522564e-16	1.10260177e+00	-3.52832568e-02	-5.41200645e-01	1.62410623e-01	2.50238273e+00	2.57294925e+00	1.62410623e-01	-1.62410623e-01	1.01002418e-02	1.09250153e+00
4.357           	5.07704975e+00	-9.61571786e-16	1.11526894e+00	-3.56886060e-02	-5.47718764e-01	1.62465592e-01	2.50283627e+00	2.57421348e+00	1.62465592e-01	-1.62465592e-01	9.91570475e-03	1.10535323e+00
4.358           	5.07808473e+00	-9.62481409e-16	1.12704626e+00	-3.60654802e-02	-5.53795966e-01	1.62498711e-01	2.50297688e+00	2.57510784e+00	1.62498711e-01	-1.62498711e-01	9.72716327e-03	1.11731909e+00
4.359           	5.07929574e+00	-9.63464571e-16	1.14039173e+00	-3.64925352e-02	-5.60660945e-01	1.62537464e-01	2.50315534e+00	2.57614041e+00	1.62537464e-01	-1.62537464e-01	9.53491766e-03	1.13085681e+00
4.36            	5.08049090e+00	-9.64394508e-16	1.15220059e+00	-3.68704190e-02	-5.66761429e-01	1.62575709e-01	2.50337503e+00	2.57711587e+00	1.62575709e-01	-1.62575709e-01	9.33886842e-03	1.14286173e+00
4.361           	5.08281015e+00	-9.65457386e-16	1.16268475e+00	-3.72059120e-02	-5.72203519e-01	1.62649925e-01	2.50419916e+00	2.57861099e+00	1.62649925e-01	-1.62649925e-01	9.13885556e-03	1.15354589e+00
4.362           	5.08407438e+00	-9.66617661e-16	1.17629986e+00	-3.76415954e-02	-5.79214589e-01	1.62690380e-01	2.50439560e+00	2.57967879e+00	1.62690380e-01	-1.62690380e-01	8.93533909e-03	1.16736452e+00
4.363           	5.08542422e+00	-9.67541954e-16	1.18529051e+00	-3.79292963e-02	-5.83917186e-01	1.62733575e-01	2.50478281e+00	2.58064141e+00	1.62733575e-01	-1.62733575e-01	8.72806862e-03	1.17656244e+00
4.364           	5.08635008e+00	-9.68329696e-16	1.19627662e+00	-3.82808519e-02	-5.89620606e-01	1.62763202e-01	2.50489419e+00	2.58145589e+00	1.62763202e-01	-1.62763202e-01	8.51770526e-03	1.18775892e+00
4.365           	5.08780385e+00	-9.69336990e-16	1.20700859e+00	-3.86242749e-02	-5.95200524e-01	1.62809723e-01	2.50527765e+00	2.58252620e+00	1.62809723e-01	-1.62809723e-01	8.30377166e-03	1.19870482e+00
4.366           	5.08924863e+00	-9.70225330e-16	1.21599280e+00	-3.89117697e-02	-5.99910082e-01	1.62855956e-01	2.50571255e+00	2.58353609e+00	1.62855956e-01	-1.62855956e-01	8.08631994e-03	1.20790648e+00
4.367           	5.09057027e+00	-9.71092894e-16	1.22475212e+00	-3.91920680e-02	-6.04510557e-01	1.62898249e-01	2.50609307e+00	2.58447720e+00	1.62898249e-01	-1.62898249e-01	7.86550546e-03	1.21688662e+00
4.368           	5.09239173e+00	-9.72047148e-16	1.23387288e+00	-3.94839321e-02	-6.09294904e-01	1.62956535e-01	2.50671193e+00	2.58567980e+00	1.62956535e-01	-1.62956535e-01	7.64153614e-03	1.22623134e+00
4.369           	5.09382249e+00	-9.72858295e-16	1.24145984e+00	-3.97267150e-02	-6.13315545e-01	1.63002320e-01	2.50718453e+00	2.58663796e+00	1.63002320e-01	-1.63002320e-01	7.41437613e-03	1.23404547e+00
4.37            	5.09529234e+00	-9.73738147e-16	1.25137915e+00	-4.00441329e-02	-6.18505227e-01	1.63049355e-01	2.50760204e+00	2.58769030e+00	1.63049355e-01	-1.63049355e-01	7.18434921e-03	1.24419480e+00
4.371           	5.09755096e+00	-9.74739758e-16	1.25702728e+00	-4.02248730e-02	-6.21562629e-01	1.63121631e-01	2.50855061e+00	2.58900035e+00	1.63121631e-01	-1.63121631e-01	6.95101165e-03	1.25007627e+00
4.372           	5.09898605e+00	-9.75651313e-16	1.26568614e+00	-4.05019565e-02	-6.26128218e-01	1.63167553e-01	2.50899107e+00	2.58999498e+00	1.63167553e-01	-1.63167553e-01	6.71485228e-03	1.25897129e+00
4.373           	5.10070082e+00	-9.76534851e-16	1.27264647e+00	-4.07246870e-02	-6.29847571e-01	1.63222426e-01	2.50962572e+00	2.59107510e+00	1.63222426e-01	-1.63222426e-01	6.47566404e-03	1.26617081e+00
4.374           	5.10178230e+00	-9.77272455e-16	1.27823351e+00	-4.09034723e-02	-6.32882914e-01	1.63257034e-01	2.50998768e+00	2.59179462e+00	1.63257034e-01	-1.63257034e-01	6.23384095e-03	1.27199967e+00
4.375           	5.10259444e+00	-9.77996219e-16	1.28489901e+00	-4.11167683e-02	-6.36460007e-01	1.63283022e-01	2.51018045e+00	2.59241399e+00	1.63283022e-01	-1.63283022e-01	5.98949819e-03	1.27890951e+00
4.376           	5.10414325e+00	-9.78828120e-16	1.29100551e+00	-4.13121763e-02	-6.39760229e-01	1.63332584e-01	2.51075945e+00	2.59338380e+00	1.63332584e-01	-1.63332584e-01	5.74252587e-03	1.28526298e+00
4.377           	5.10519523e+00	-9.79521633e-16	1.29597471e+00	-4.14711906e-02	-6.42494418e-01	1.63366248e-01	2.51112643e+00	2.59406881e+00	1.63366248e-01	-1.63366248e-01	5.49293518e-03	1.29048177e+00
4.378           	5.10712389e+00	-9.80343653e-16	1.30081189e+00	-4.16259803e-02	-6.45165130e-01	1.63427964e-01	2.51193596e+00	2.59518792e+00	1.63427964e-01	-1.63427964e-01	5.24081210e-03	1.29557107e+00
4.379           	5.10788931e+00	-9.80928994e-16	1.30297027e+00	-4.16950485e-02	-6.46499122e-01	1.63452458e-01	2.51224961e+00	2.59563970e+00	1.63452458e-01	-1.63452458e-01	4.98601040e-03	1.29798426e+00
4.38            	5.10984488e+00	-9.81776038e-16	1.30741128e+00	-4.18371611e-02	-6.48976698e-01	1.63515036e-01	2.51308528e+00	2.59675960e+00	1.63515036e-01	-1.63515036e-01	4.72894432e-03	1.30268234e+00
4.381           	5.11128907e+00	-9.82476247e-16	1.31149678e+00	-4.19678969e-02	-6.51278619e-01	1.63561250e-01	2.51367664e+00	2.59761243e+00	1.63561250e-01	-1.63561250e-01	4.46976993e-03	1.30702701e+00
4.382           	5.11260427e+00	-9.83116856e-16	1.31376993e+00	-4.20406377e-02	-6.52676607e-01	1.63603337e-01	2.51426150e+00	2.59834277e+00	1.63603337e-01	-1.63603337e-01	4.20835613e-03	1.30956157e+00
4.383           	5.11371605e+00	-9.83759909e-16	1.31744431e+00	-4.21582179e-02	-6.54777042e-01	1.63638914e-01	2.51469981e+00	2.59901625e+00	1.63638914e-01	-1.63638914e-01	3.94511384e-03	1.31349920e+00
4.384           	5.11482221e+00	-9.84446994e-16	1.32152198e+00	-4.22887034e-02	-6.57080962e-01	1.63674311e-01	2.51512240e+00	2.59969981e+00	1.63674311e-01	-1.63674311e-01	3.68002892e-03	1.31784195e+00
4.385           	5.11607999e+00	-9.85037229e-16	1.32240466e+00	-4.23169491e-02	-6.57789473e-01	1.63714560e-01	2.51572305e+00	2.60035694e+00	1.63714560e-01	-1.63714560e-01	3.41285604e-03	1.31899180e+00
4.386           	5.11724213e+00	-9.85596784e-16	1.32328654e+00	-4.23451692e-02	-6.58499231e-01	1.63751748e-01	2.51627589e+00	2.60096623e+00	1.63751748e-01	-1.63751748e-01	3.14403807e-03	1.32014250e+00
4.387           	5.11784079e+00	-9.86061501e-16	1.32392783e+00	-4.23656905e-02	-6.59090408e-01	1.63770905e-01	2.51655470e+00	2.60128609e+00	1.63770905e-01	-1.63770905e-01	2.87350650e-03	1.32105432e+00
4.388           	5.11930188e+00	-9.86675049e-16	1.32477858e+00	-4.23929145e-02	-6.59787945e-01	1.63817660e-01	2.51725803e+00	2.60204386e+00	1.63817660e-01	-1.63817660e-01	2.60134513e-03	1.32217723e+00
4.389           	5.12035896e+00	-9.87194518e-16	1.32493450e+00	-4.23979041e-02	-6.60139615e-01	1.63851487e-01	2.51778158e+00	2.60257738e+00	1.63851487e-01	-1.63851487e-01	2.32763719e-03	1.32260687e+00
4.39            	5.12133274e+00	-9.87693598e-16	1.32482353e+00	-4.23943531e-02	-6.60359276e-01	1.63882648e-01	2.51827202e+00	2.60306072e+00	1.63882648e-01	-1.63882648e-01	2.05249068e-03	1.32277104e+00
4.391           	5.12271138e+00	-9.88148507e-16	1.32171385e+00	-4.22948433e-02	-6.59081243e-01	1.63926764e-01	2.51906085e+00	2.60365053e+00	1.63926764e-01	-1.63926764e-01	1.77568256e-03	1.31993817e+00
4.392           	5.12356702e+00	-9.88566382e-16	1.32219297e+00	-4.23101750e-02	-6.59598470e-01	1.63954144e-01	2.51947333e+00	2.60409368e+00	1.63954144e-01	-1.63954144e-01	1.49801337e-03	1.32069495e+00
4.393           	5.12423533e+00	-9.88960501e-16	1.32136944e+00	-4.22838220e-02	-6.59465502e-01	1.63975531e-01	2.51983384e+00	2.60440149e+00	1.63975531e-01	-1.63975531e-01	1.21921671e-03	1.32015022e+00
4.394           	5.12496457e+00	-9.89344192e-16	1.31998930e+00	-4.22396577e-02	-6.59055287e-01	1.63998866e-01	2.52024263e+00	2.60472194e+00	1.63998866e-01	-1.63998866e-01	9.39364669e-04	1.31904994e+00
4.395           	5.12644476e+00	-9.89774044e-16	1.31673840e+00	-4.21356289e-02	-6.57710933e-01	1.64046232e-01	2.52108675e+00	2.60535801e+00	1.64046232e-01	-1.64046232e-01	6.58267879e-04	1.31608013e+00
4.396           	5.12714486e+00	-9.90104249e-16	1.31421126e+00	-4.20547603e-02	-6.56729359e-01	1.64068635e-01	2.52151767e+00	2.60562719e+00	1.64068635e-01	-1.64068635e-01	3.76271720e-04	1.31383499e+00
4.397           	5.12820569e+00	-9.90420544e-16	1.31055135e+00	-4.19376431e-02	-6.55182288e-01	1.64102582e-01	2.52216520e+00	2.60604049e+00	1.64102582e-01	-1.64102582e-01	9.33856906e-05	1.31045796e+00
4.398           	5.12924664e+00	-9.90756310e-16	1.30633690e+00	-4.18027808e-02	-6.53358807e-01	1.64135893e-01	2.52282054e+00	2.60642610e+00	1.64135893e-01	-1.64135893e-01	-1.90356668e-04	1.30652726e+00
4.399           	5.12928110e+00	-9.90921452e-16	1.30277122e+00	-4.16886791e-02	-6.51860304e-01	1.64136995e-01	2.52295187e+00	2.60632923e+00	1.64136995e-01	-1.64136995e-01	-4.74692258e-04	1.30324592e+00
4.4             	5.12906033e+00	-9.90917764e-16	1.29765811e+00	-4.15250594e-02	-6.49588540e-01	1.64129931e-01	2.52300511e+00	2.60605522e+00	1.64129931e-01	-1.64129931e-01	-7.59486281e-04	1.29841759e+00
4.401           	5.13020013e+00	-9.91293951e-16	1.29267266e+00	-4.13655250e-02	-6.47381091e-01	1.64166404e-01	2.52373454e+00	2.60646559e+00	1.64166404e-01	-1.64166404e-01	-1.04476264e-03	1.29371742e+00
4.402           	5.13058929e+00	-9.91435609e-16	1.28681219e+00	-4.11779902e-02	-6.44736533e-01	1.64178857e-01	2.52411665e+00	2.60647263e+00	1.64178857e-01	-1.64178857e-01	-1.33043722e-03	1.28814263e+00
4.403           	5.13120556e+00	-9.91580948e-16	1.28112851e+00	-4.09961123e-02	-6.42180637e-01	1.64198578e-01	2.52460667e+00	2.60659889e+00	1.64198578e-01	-1.64198578e-01	-1.61638243e-03	1.28274489e+00
4.404           	5.13148496e+00	-9.91719891e-16	1.27612246e+00	-4.08359189e-02	-6.39963589e-01	1.64207519e-01	2.52490656e+00	2.60657840e+00	1.64207519e-01	-1.64207519e-01	-1.90235686e-03	1.27802482e+00
4.405           	5.13197986e+00	-9.91809980e-16	1.26942346e+00	-4.06215508e-02	-6.36900223e-01	1.64223356e-01	2.52536838e+00	2.60661148e+00	1.64223356e-01	-1.64223356e-01	-2.18849191e-03	1.27161195e+00
4.406           	5.13266175e+00	-9.91947183e-16	1.26268140e+00	-4.04058049e-02	-6.33815299e-01	1.64245176e-01	2.52592507e+00	2.60673668e+00	1.64245176e-01	-1.64245176e-01	-2.47459694e-03	1.26515600e+00
4.407           	5.13241422e+00	-9.91846003e-16	1.25561567e+00	-4.01797014e-02	-6.30568449e-01	1.64237255e-01	2.52602741e+00	2.60638681e+00	1.64237255e-01	-1.64237255e-01	-2.76061472e-03	1.25837628e+00
4.408           	5.13285708e+00	-9.91810467e-16	1.24661363e+00	-3.98916360e-02	-6.26353496e-01	1.64251427e-01	2.52653691e+00	2.60632018e+00	1.64251427e-01	-1.64251427e-01	-3.04668354e-03	1.24966031e+00
4.409           	5.13300814e+00	-9.91804880e-16	1.23881380e+00	-3.96420414e-02	-6.22739293e-01	1.64256261e-01	2.52686203e+00	2.60614611e+00	1.64256261e-01	-1.64256261e-01	-3.33239533e-03	1.24214619e+00
4.41            	5.13341460e+00	-9.91788759e-16	1.23069966e+00	-3.93823890e-02	-6.18967552e-01	1.64269267e-01	2.52732491e+00	2.60608969e+00	1.64269267e-01	-1.64269267e-01	-3.61772465e-03	1.23431738e+00
4.411           	5.13312846e+00	-9.91625400e-16	1.22084901e+00	-3.90671684e-02	-6.14327262e-01	1.64260111e-01	2.52749706e+00	2.60563140e+00	1.64260111e-01	-1.64260111e-01	-3.90275590e-03	1.22475177e+00
4.412           	5.13320386e+00	-9.91515190e-16	1.21205200e+00	-3.87856639e-02	-6.10213161e-01	1.64262524e-01	2.52781627e+00	2.60538760e+00	1.64262524e-01	-1.64262524e-01	-4.18716285e-03	1.21623916e+00
4.413           	5.13275297e+00	-9.91259128e-16	1.20197699e+00	-3.84632636e-02	-6.05459507e-01	1.64248095e-01	2.52791322e+00	2.60483975e+00	1.64248095e-01	-1.64248095e-01	-4.47101374e-03	1.20644800e+00
4.414           	5.13267473e+00	-9.91061456e-16	1.19121200e+00	-3.81187840e-02	-6.00360227e-01	1.64245591e-01	2.52821858e+00	2.60445615e+00	1.64245591e-01	-1.64245591e-01	-4.75422727e-03	1.19596623e+00
4.415           	5.13289355e+00	-9.90904552e-16	1.18101524e+00	-3.77924877e-02	-5.95544167e-01	1.64252594e-01	2.52865429e+00	2.60423926e+00	1.64252594e-01	-1.64252594e-01	-5.03654693e-03	1.18605179e+00
4.416           	5.13252516e+00	-9.90605220e-16	1.17052471e+00	-3.74567909e-02	-5.90580298e-01	1.64240805e-01	2.52880579e+00	2.60371937e+00	1.64240805e-01	-1.64240805e-01	-5.31794137e-03	1.17584266e+00
4.417           	5.13245765e+00	-9.90317882e-16	1.15936108e+00	-3.70995545e-02	-5.85278889e-01	1.64238645e-01	2.52912927e+00	2.60332838e+00	1.64238645e-01	-1.64238645e-01	-5.59834989e-03	1.16495943e+00
4.418           	5.13225015e+00	-9.89993049e-16	1.14701947e+00	-3.67046229e-02	-5.79387517e-01	1.64232005e-01	2.52942045e+00	2.60282970e+00	1.64232005e-01	-1.64232005e-01	-5.87778365e-03	1.15289725e+00
4.419           	5.13155466e+00	-9.89653707e-16	1.13661065e+00	-3.63715408e-02	-5.74461175e-01	1.64209749e-01	2.52940579e+00	2.60214887e+00	1.64209749e-01	-1.64209749e-01	-6.15585012e-03	1.14276650e+00
4.42            	5.13116295e+00	-9.89304267e-16	1.12418997e+00	-3.59740790e-02	-5.68527783e-01	1.64197214e-01	2.52960740e+00	2.60155555e+00	1.64197214e-01	-1.64197214e-01	-6.43279791e-03	1.13062277e+00
