# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
4.164           	3.17747318e+00	-1.49241615e-16	4.41388943e-02	9.65484645e-17	-8.53509235e-03	-4.01800784e-17	1.58873659e+00	1.58873659e+00	-1.14800886e-16	-3.44407291e-17	1.35343548e-02	3.06045395e-02
4.1645          	3.17708892e+00	-1.48276728e-16	3.53459955e-02	9.62894239e-17	-8.58531613e-03	-4.01746159e-17	1.58854446e+00	1.58854446e+00	-1.14312980e-16	-3.39637480e-17	9.08768161e-03	2.62583139e-02
4.165           	3.17671726e+00	-1.47425466e-16	2.66458928e-02	9.60693833e-17	-8.63490164e-03	-4.01658637e-17	1.58835863e+00	1.58835863e+00	-1.13878597e-16	-3.35468691e-17	4.68804476e-03	2.19578480e-02
4.1655          	3.17640681e+00	-1.46595897e-16	1.79832605e-02	9.58522432e-17	-8.68388028e-03	-4.01608232e-17	1.58820341e+00	1.58820341e+00	-1.13458772e-16	-3.31371252e-17	3.07749949e-04	1.76755105e-02
4.166           	3.17599673e+00	-1.45658724e-16	8.90654952e-03	9.56035362e-17	-8.73220434e-03	-4.01542936e-17	1.58799837e+00	1.58799837e+00	-1.12983655e-16	-3.26750683e-17	-4.27892958e-03	1.31854791e-02
4.1665          	3.17566186e+00	-1.44763906e-16	2.05473091e-04	9.53605851e-17	-8.77989918e-03	-4.01548354e-17	1.58783093e+00	1.58783093e+00	-1.12536789e-16	-3.22271178e-17	-8.67716263e-03	8.88263572e-03
4.167           	3.17532551e+00	-1.43849376e-16	-8.68737673e-03	9.51120950e-17	-8.82694557e-03	-4.01560750e-17	1.58766276e+00	1.58766276e+00	-1.12080763e-16	-3.17686133e-17	-1.31706339e-02	4.48325720e-03
4.1675          	3.17497802e+00	-1.42955992e-16	-1.74329534e-02	9.48666794e-17	-8.87335344e-03	-4.01586918e-17	1.58748901e+00	1.58748901e+00	-1.11636688e-16	-3.13193042e-17	-1.75898301e-02	1.56876763e-04
4.168           	3.17464457e+00	-1.42049793e-16	-2.62902983e-02	9.46159846e-17	-8.91910902e-03	-4.01641379e-17	1.58732229e+00	1.58732229e+00	-1.11189035e-16	-3.08607588e-17	-2.20642582e-02	-4.22604015e-03
4.1685          	3.17433651e+00	-1.41174178e-16	-3.49428635e-02	9.43717099e-17	-8.96421558e-03	-4.01720864e-17	1.58716825e+00	1.58716825e+00	-1.10759176e-16	-3.04150028e-17	-2.64356473e-02	-8.50721617e-03
4.169           	3.17399481e+00	-1.40257676e-16	-4.37838063e-02	9.41140548e-17	-9.00865843e-03	-4.01805348e-17	1.58699741e+00	1.58699741e+00	-1.10309373e-16	-2.99483031e-17	-3.09005616e-02	-1.28832447e-02
4.1695          	3.17367392e+00	-1.39352926e-16	-5.26750526e-02	9.38594894e-17	-9.05242950e-03	-4.01908210e-17	1.58683696e+00	1.58683696e+00	-1.09867284e-16	-2.94856418e-17	-3.53899558e-02	-1.72850968e-02
4.17            	3.17337905e+00	-1.38454540e-16	-6.15564086e-02	9.36037869e-17	-9.09553187e-03	-4.02049342e-17	1.58668953e+00	1.58668953e+00	-1.09432204e-16	-2.90223357e-17	-3.98737362e-02	-2.16826724e-02
4.1705          	3.17305988e+00	-1.37576922e-16	-7.02895243e-02	9.33536552e-17	-9.13796461e-03	-4.02175606e-17	1.58652994e+00	1.58652994e+00	-1.09006021e-16	-2.85709002e-17	-4.42827268e-02	-2.60067975e-02
4.171           	3.17278090e+00	-1.36704319e-16	-7.90268313e-02	9.31015226e-17	-9.17972271e-03	-4.02356035e-17	1.58639045e+00	1.58639045e+00	-1.08587763e-16	-2.81165561e-17	-4.86931384e-02	-3.03336929e-02
4.1715          	3.17248251e+00	-1.35776137e-16	-8.79090926e-02	9.28295297e-17	-9.22079652e-03	-4.02557135e-17	1.58624125e+00	1.58624125e+00	-1.08143782e-16	-2.76323548e-17	-5.31753428e-02	-3.47337498e-02
4.172           	3.17222228e+00	-1.34919135e-16	-9.65197952e-02	9.25772248e-17	-9.26120191e-03	-4.02776296e-17	1.58611114e+00	1.58611114e+00	-1.07737197e-16	-2.71819379e-17	-5.75210995e-02	-3.89986957e-02
4.1725          	3.17193238e+00	-1.34016947e-16	-1.05499627e-01	9.23107944e-17	-9.30091380e-03	-4.03008375e-17	1.58596619e+00	1.58596619e+00	-1.07309311e-16	-2.67076358e-17	-6.20507274e-02	-4.34488998e-02
4.173           	3.17166368e+00	-1.33130374e-16	-1.14225270e-01	9.20452253e-17	-9.33994424e-03	-4.03269473e-17	1.58583184e+00	1.58583184e+00	-1.06892134e-16	-2.62382395e-17	-6.64525794e-02	-4.77726909e-02
4.1735          	3.17140901e+00	-1.32281252e-16	-1.22981268e-01	9.17900728e-17	-9.37827883e-03	-4.03552489e-17	1.58570450e+00	1.58570450e+00	-1.06495875e-16	-2.57853771e-17	-7.08689127e-02	-5.21123550e-02
4.174           	3.17113050e+00	-1.31393398e-16	-1.31841502e-01	9.15225475e-17	-9.41591184e-03	-4.03829290e-17	1.58556525e+00	1.58556525e+00	-1.06079628e-16	-2.53137702e-17	-7.53366628e-02	-5.65048391e-02
4.1745          	3.17090384e+00	-1.30526082e-16	-1.40595242e-01	9.12580824e-17	-9.45284474e-03	-4.04155444e-17	1.58545192e+00	1.58545192e+00	-1.05678585e-16	-2.48474965e-17	-7.97504657e-02	-6.08447762e-02
4.175           	3.17067894e+00	-1.29665513e-16	-1.49311319e-01	9.09925918e-17	-9.48907659e-03	-4.04509999e-17	1.58533947e+00	1.58533947e+00	-1.05283757e-16	-2.43817567e-17	-8.41447361e-02	-6.51665830e-02
4.1755          	3.17045880e+00	-1.28812837e-16	-1.57937988e-01	9.07277743e-17	-9.52461627e-03	-4.04858052e-17	1.58522940e+00	1.58522940e+00	-1.04892224e-16	-2.39206131e-17	-8.84936105e-02	-6.94443780e-02
4.176           	3.17022902e+00	-1.27943775e-16	-1.66791239e-01	9.04572377e-17	-9.55943708e-03	-4.05238597e-17	1.58511451e+00	1.58511451e+00	-1.04495747e-16	-2.34480277e-17	-9.29550565e-02	-7.38361824e-02
4.1765          	3.17003146e+00	-1.27099195e-16	-1.75386901e-01	9.01896651e-17	-9.59355135e-03	-4.05656885e-17	1.58501573e+00	1.58501573e+00	-1.04115286e-16	-2.29839090e-17	-9.72870016e-02	-7.80998989e-02
4.177           	3.16980536e+00	-1.26230476e-16	-1.84249037e-01	8.99153979e-17	-9.62694034e-03	-4.06073694e-17	1.58490268e+00	1.58490268e+00	-1.03722607e-16	-2.25078683e-17	-1.01751459e-01	-8.24975782e-02
4.1775          	3.16963501e+00	-1.25399788e-16	-1.92928064e-01	8.96486630e-17	-9.65961416e-03	-4.06540330e-17	1.58481751e+00	1.58481751e+00	-1.03353927e-16	-2.20458609e-17	-1.06123646e-01	-8.68044176e-02
4.178           	3.16943828e+00	-1.24542817e-16	-2.01573274e-01	8.93708528e-17	-9.69157069e-03	-4.07019541e-17	1.58471914e+00	1.58471914e+00	-1.02973363e-16	-2.15694544e-17	-1.10478208e-01	-9.10950662e-02
4.1785          	3.16926316e+00	-1.23708121e-16	-2.10182477e-01	8.90980754e-17	-9.72280564e-03	-4.07522727e-17	1.58463158e+00	1.58463158e+00	-1.02606333e-16	-2.11017880e-17	-1.14814044e-01	-9.53684330e-02
4.179           	3.16908642e+00	-1.22858687e-16	-2.18933523e-01	8.88196173e-17	-9.75330694e-03	-4.08046198e-17	1.58454321e+00	1.58454321e+00	-1.02233963e-16	-2.06247238e-17	-1.19220068e-01	-9.97134544e-02
4.1795          	3.16891481e+00	-1.22015163e-16	-2.27596070e-01	8.85398741e-17	-9.78308134e-03	-4.08589743e-17	1.58445741e+00	1.58445741e+00	-1.01866556e-16	-2.01486069e-17	-1.23581116e-01	-1.04014954e-01
4.18            	3.16876411e+00	-1.21173246e-16	-2.36034356e-01	8.82554511e-17	-9.81212784e-03	-4.09186597e-17	1.58438205e+00	1.58438205e+00	-1.01505283e-16	-1.96679632e-17	-1.27829306e-01	-1.08205050e-01
4.1805          	3.16864805e+00	-1.20392092e-16	-2.44848937e-01	8.79945162e-17	-9.84042746e-03	-4.09770244e-17	1.58432402e+00	1.58432402e+00	-1.01173070e-16	-1.92190215e-17	-1.32264896e-01	-1.12584041e-01
4.181           	3.16850625e+00	-1.19579953e-16	-2.53397083e-01	8.77186768e-17	-9.86799180e-03	-4.10374932e-17	1.58425313e+00	1.58425313e+00	-1.00827470e-16	-1.87524833e-17	-1.36566533e-01	-1.16830550e-01
4.1815          	3.16839171e+00	-1.18768379e-16	-2.61953382e-01	8.74398392e-17	-9.89481737e-03	-4.11024542e-17	1.58419586e+00	1.58419586e+00	-1.00486644e-16	-1.82817353e-17	-1.40871509e-01	-1.21081874e-01
4.182           	3.16830854e+00	-1.17987949e-16	-2.70302523e-01	8.71640496e-17	-9.92091615e-03	-4.11731739e-17	1.58415427e+00	1.58415427e+00	-1.00167149e-16	-1.78208007e-17	-1.45072178e-01	-1.25230345e-01
4.1825          	3.16815954e+00	-1.17161811e-16	-2.79026806e-01	8.68771666e-17	-9.94626017e-03	-4.12405087e-17	1.58407977e+00	1.58407977e+00	-9.98214143e-17	-1.73403968e-17	-1.49459663e-01	-1.29567143e-01
4.183           	3.16805223e+00	-1.16363580e-16	-2.87550953e-01	8.65941035e-17	-9.97085701e-03	-4.13124746e-17	1.58402612e+00	1.58402612e+00	-9.94942645e-17	-1.68693153e-17	-1.53746333e-01	-1.33804619e-01
4.1835          	3.16794403e+00	-1.15571099e-16	-2.96013962e-01	8.63123552e-17	-9.99470341e-03	-4.13846156e-17	1.58397201e+00	1.58397201e+00	-9.91701653e-17	-1.64009341e-17	-1.58001684e-01	-1.38012277e-01
4.184           	3.16789492e+00	-1.14799199e-16	-3.04360512e-01	8.60319894e-17	-1.00178044e-02	-4.14631443e-17	1.58394746e+00	1.58394746e+00	-9.88627437e-17	-1.59364552e-17	-1.62198061e-01	-1.42162452e-01
4.1845          	3.16778813e+00	-1.14001750e-16	-3.12900188e-01	8.57445602e-17	-1.00401425e-02	-4.15393936e-17	1.58389407e+00	1.58389407e+00	-9.85402686e-17	-1.54614814e-17	-1.66490236e-01	-1.46409951e-01
4.185           	3.16773186e+00	-1.13216145e-16	-3.21368343e-01	8.54571860e-17	-1.00617266e-02	-4.16205063e-17	1.58386593e+00	1.58386593e+00	-9.82285786e-17	-1.49875660e-17	-1.70745898e-01	-1.50622445e-01
4.1855          	3.16769909e+00	-1.12463117e-16	-3.29638980e-01	8.51753775e-17	-1.00825540e-02	-4.17065176e-17	1.58384955e+00	1.58384955e+00	-9.79380761e-17	-1.45250409e-17	-1.74902044e-01	-1.54736936e-01
4.186           	3.16762830e+00	-1.11691425e-16	-3.38065078e-01	8.48877398e-17	-1.01026113e-02	-4.17922200e-17	1.58381415e+00	1.58381415e+00	-9.76379326e-17	-1.40534926e-17	-1.79135150e-01	-1.58929928e-01
4.1865          	3.16757858e+00	-1.10931141e-16	-3.46469653e-01	8.46017346e-17	-1.01219031e-02	-4.18799294e-17	1.58378929e+00	1.58378929e+00	-9.73454999e-17	-1.35856411e-17	-1.83356729e-01	-1.63112923e-01
4.187           	3.16755056e+00	-1.10169661e-16	-3.54796843e-01	8.43112468e-17	-1.01404361e-02	-4.19715805e-17	1.58377528e+00	1.58377528e+00	-9.70564108e-17	-1.31132498e-17	-1.87538858e-01	-1.67257986e-01
4.1875          	3.16753441e+00	-1.09428323e-16	-3.63050284e-01	8.40250685e-17	-1.01582014e-02	-4.20660335e-17	1.58376721e+00	1.58376721e+00	-9.67801952e-17	-1.26481282e-17	-1.91683344e-01	-1.71366941e-01
4.188           	3.16753585e+00	-1.08696297e-16	-3.71240669e-01	8.37387867e-17	-1.01752032e-02	-4.21632557e-17	1.58376793e+00	1.58376793e+00	-9.65114041e-17	-1.21848927e-17	-1.95795538e-01	-1.75445131e-01
4.1885          	3.16753215e+00	-1.07951963e-16	-3.79538036e-01	8.34478265e-17	-1.01914340e-02	-4.22605076e-17	1.58376607e+00	1.58376607e+00	-9.62364892e-17	-1.17154741e-17	-1.99960452e-01	-1.79577584e-01
4.189           	3.16758018e+00	-1.07243085e-16	-3.87560190e-01	8.31630682e-17	-1.02069027e-02	-4.23636954e-17	1.58379009e+00	1.58379009e+00	-9.59852379e-17	-1.12578471e-17	-2.03986998e-01	-1.83573192e-01
4.1895          	3.16756161e+00	-1.06493371e-16	-3.95936743e-01	8.28678308e-17	-1.02215846e-02	-4.24642559e-17	1.58378080e+00	1.58378080e+00	-9.57109415e-17	-1.07824297e-17	-2.08189956e-01	-1.87746787e-01
4.19            	3.16758335e+00	-1.05780288e-16	-4.04071932e-01	8.25755031e-17	-1.02355080e-02	-4.25716732e-17	1.58379167e+00	1.58379167e+00	-9.54618174e-17	-1.03184711e-17	-2.12271474e-01	-1.91800458e-01
4.1905          	3.16762818e+00	-1.05072080e-16	-4.12183849e-01	8.22845673e-17	-1.02486533e-02	-4.26806379e-17	1.58381409e+00	1.58381409e+00	-9.52166780e-17	-9.85540216e-18	-2.16340578e-01	-1.95843271e-01
4.191           	3.16767167e+00	-1.04364022e-16	-4.20297124e-01	8.19899603e-17	-1.02610260e-02	-4.27926196e-17	1.58383584e+00	1.58383584e+00	-9.49746307e-17	-9.38939139e-18	-2.20409588e-01	-1.99887536e-01
4.1915          	3.16772923e+00	-1.03682298e-16	-4.28162392e-01	8.17027417e-17	-1.02726278e-02	-4.29043873e-17	1.58386462e+00	1.58386462e+00	-9.47455363e-17	-8.93676160e-18	-2.24353824e-01	-2.03808568e-01
4.192           	3.16778714e+00	-1.02979386e-16	-4.36299035e-01	8.14074630e-17	-1.02834329e-02	-4.30199110e-17	1.58389357e+00	1.58389357e+00	-9.45096038e-17	-8.46978192e-18	-2.28432950e-01	-2.07866085e-01
4.1925          	3.16786676e+00	-1.02306231e-16	-4.44153715e-01	8.11171357e-17	-1.02934644e-02	-4.31380150e-17	1.58393338e+00	1.58393338e+00	-9.42911305e-17	-8.01510050e-18	-2.32370322e-01	-2.11783393e-01
4.193           	3.16792560e+00	-1.01627176e-16	-4.52069242e-01	8.08243496e-17	-1.03027196e-02	-4.32558042e-17	1.58396280e+00	1.58396280e+00	-9.40693921e-17	-7.55778370e-18	-2.36337341e-01	-2.15731902e-01
4.1935          	3.16801061e+00	-1.00944797e-16	-4.60099364e-01	8.05281613e-17	-1.03111772e-02	-4.33786923e-17	1.58400531e+00	1.58400531e+00	-9.38510909e-17	-7.09370639e-18	-2.40360859e-01	-2.19738505e-01
4.194           	3.16811294e+00	-1.00282205e-16	-4.67969072e-01	8.02350430e-17	-1.03188567e-02	-4.35033155e-17	1.58405647e+00	1.58405647e+00	-9.36444180e-17	-6.63778705e-18	-2.44303392e-01	-2.23665679e-01
4.1945          	3.16824275e+00	-9.96418351e-17	-4.75686483e-01	7.99457621e-17	-1.03257527e-02	-4.36312336e-17	1.58412137e+00	1.58412137e+00	-9.34521511e-17	-6.18968399e-18	-2.48168994e-01	-2.27517489e-01
4.195           	3.16833965e+00	-9.89781251e-17	-4.83585502e-01	7.96495653e-17	-1.03318559e-02	-4.37585437e-17	1.58416983e+00	1.58416983e+00	-9.32476062e-17	-5.73051891e-18	-2.52124607e-01	-2.31460895e-01
4.1955          	3.16852431e+00	-9.83634692e-17	-4.91099379e-01	7.93619979e-17	-1.03371906e-02	-4.38935124e-17	1.58426215e+00	1.58426215e+00	-9.30752470e-17	-5.28822218e-18	-2.55886880e-01	-2.35212499e-01
4.196           	3.16855834e+00	-9.76768022e-17	-4.99147358e-01	7.90545559e-17	-1.03417255e-02	-4.40221922e-17	1.58427917e+00	1.58427917e+00	-9.28605933e-17	-4.81620895e-18	-2.59915404e-01	-2.39231953e-01
4.1965          	3.16873551e+00	-9.70451306e-17	-5.06685859e-01	7.87574092e-17	-1.03454744e-02	-4.41608711e-17	1.58436775e+00	1.58436775e+00	-9.26834364e-17	-4.36169421e-18	-2.63688404e-01	-2.42997455e-01
4.197           	3.16886799e+00	-9.64230685e-17	-5.14402694e-01	7.84593776e-17	-1.03484406e-02	-4.43025978e-17	1.58443400e+00	1.58443400e+00	-9.25141321e-17	-3.90893643e-18	-2.67549788e-01	-2.46852906e-01
4.1975          	3.16901790e+00	-9.58002335e-17	-5.21952524e-01	7.81623334e-17	-1.03506198e-02	-4.44415685e-17	1.58450895e+00	1.58450895e+00	-9.23416852e-17	-3.45854829e-18	-2.71326882e-01	-2.50625642e-01
4.198           	3.16919563e+00	-9.52081380e-17	-5.29362208e-01	7.78720820e-17	-1.03520146e-02	-4.45835987e-17	1.58459782e+00	1.58459782e+00	-9.21876677e-17	-3.02047030e-18	-2.75033119e-01	-2.54329089e-01
4.1985          	3.16938219e+00	-9.46011598e-17	-5.36974957e-01	7.75744171e-17	-1.03526018e-02	-4.47318082e-17	1.58469110e+00	1.58469110e+00	-9.20323881e-17	-2.56877169e-18	-2.78840080e-01	-2.58134877e-01
4.199           	3.16958147e+00	-9.40153384e-17	-5.44417250e-01	7.72815551e-17	-1.03523997e-02	-4.48803169e-17	1.58479074e+00	1.58479074e+00	-9.18879861e-17	-2.12735227e-18	-2.82561025e-01	-2.61856226e-01
4.1995          	3.16978476e+00	-9.34451974e-17	-5.51698368e-01	7.69908602e-17	-1.03514157e-02	-4.50299976e-17	1.58489238e+00	1.58489238e+00	-9.17525963e-17	-1.69260115e-18	-2.86200600e-01	-2.65497768e-01
4.2             	3.16996654e+00	-9.28514328e-17	-5.59225912e-01	7.66932785e-17	-1.03496326e-02	-4.51799443e-17	1.58498327e+00	1.58498327e+00	-9.16056607e-17	-1.24577211e-18	-2.89962589e-01	-2.69263323e-01
4.2005          	3.17014798e+00	-9.22544531e-17	-5.66599685e-01	7.63917769e-17	-1.03470558e-02	-4.53321287e-17	1.58507399e+00	1.58507399e+00	-9.14593553e-17	-7.95097809e-19	-2.93646898e-01	-2.72952787e-01
4.201           	3.17038908e+00	-9.17124634e-17	-5.73754673e-01	7.61008707e-17	-1.03437084e-02	-4.54904714e-17	1.58519454e+00	1.58519454e+00	-9.13467031e-17	-3.65760290e-19	-2.97221045e-01	-2.76533628e-01
4.2015          	3.17060523e+00	-9.11510614e-17	-5.81088663e-01	7.58055261e-17	-1.03395636e-02	-4.56473059e-17	1.58530261e+00	1.58530261e+00	-9.12228366e-17	7.17751932e-20	-3.00883895e-01	-2.80204768e-01
4.202           	3.17084880e+00	-9.06251770e-17	-5.88229815e-01	7.55168949e-17	-1.03346369e-02	-4.58077714e-17	1.58542440e+00	1.58542440e+00	-9.11203599e-17	4.95182866e-19	-3.04449544e-01	-2.83780270e-01
4.2025          	3.17108953e+00	-9.00756970e-17	-5.95291426e-01	7.52192687e-17	-1.03289188e-02	-4.59698432e-17	1.58554476e+00	1.58554476e+00	-9.10076917e-17	9.31994637e-19	-3.07974632e-01	-2.87316794e-01
4.203           	3.17133654e+00	-8.95519591e-17	-6.02299218e-01	7.49259102e-17	-1.03224218e-02	-4.61344136e-17	1.58566827e+00	1.58566827e+00	-9.09103931e-17	1.35843402e-18	-3.11472031e-01	-2.90827187e-01
4.2035          	3.17159988e+00	-8.90201918e-17	-6.09393361e-01	7.46309595e-17	-1.03151244e-02	-4.62996135e-17	1.58579994e+00	1.58579994e+00	-9.08097095e-17	1.78951762e-18	-3.15011805e-01	-2.94381556e-01
4.204           	3.17181482e+00	-8.84804781e-17	-6.16595973e-01	7.43334486e-17	-1.03070171e-02	-4.64644812e-17	1.58590741e+00	1.58590741e+00	-9.07047203e-17	2.22424214e-18	-3.18605004e-01	-2.97990970e-01
4.2045          	3.17215689e+00	-8.79891846e-17	-6.23429848e-01	7.40442939e-17	-1.02981403e-02	-4.66384125e-17	1.58607844e+00	1.58607844e+00	-9.06330048e-17	2.64382017e-18	-3.22013064e-01	-3.01416784e-01
4.205           	3.17244449e+00	-8.75054675e-17	-6.30211997e-01	7.37577199e-17	-1.02884598e-02	-4.68106363e-17	1.58622224e+00	1.58622224e+00	-9.05633701e-17	3.05790255e-18	-3.25394458e-01	-3.04817539e-01
4.2055          	3.17270664e+00	-8.70054768e-17	-6.37167142e-01	7.34634475e-17	-1.02779940e-02	-4.69839142e-17	1.58635332e+00	1.58635332e+00	-9.04866526e-17	3.48117582e-18	-3.28861565e-01	-3.08305577e-01
4.206           	3.17301799e+00	-8.65290352e-17	-6.43915892e-01	7.31732507e-17	-1.02667475e-02	-4.71610635e-17	1.58650899e+00	1.58650899e+00	-9.04255812e-17	3.89654594e-18	-3.32224694e-01	-3.11691199e-01
4.2065          	3.17332481e+00	-8.60473063e-17	-6.50712041e-01	7.28798399e-17	-1.02547268e-02	-4.73390147e-17	1.58666240e+00	1.58666240e+00	-9.03626679e-17	4.31536158e-18	-3.35610747e-01	-3.15101293e-01
4.207           	3.17362746e+00	-8.55967443e-17	-6.57252893e-01	7.25949846e-17	-1.02419225e-02	-4.75167536e-17	1.58681373e+00	1.58681373e+00	-9.03151257e-17	4.71838144e-18	-3.38868369e-01	-3.18384524e-01
4.2075          	3.17394013e+00	-8.51466486e-17	-6.63795292e-01	7.23083137e-17	-1.02283274e-02	-4.76967976e-17	1.58697007e+00	1.58697007e+00	-9.02701218e-17	5.12347327e-18	-3.42125973e-01	-3.21669319e-01
4.208           	3.17426415e+00	-8.46778651e-17	-6.70569972e-01	7.20156144e-17	-1.02139349e-02	-4.78788271e-17	1.58713208e+00	1.58713208e+00	-9.02177596e-17	5.53989451e-18	-3.45498921e-01	-3.25071051e-01
4.2085          	3.17459082e+00	-8.42381976e-17	-6.76961686e-01	7.17263291e-17	-1.01987712e-02	-4.80635080e-17	1.58729541e+00	1.58729541e+00	-9.01826068e-17	5.94440923e-18	-3.48679614e-01	-3.28282072e-01
4.209           	3.17493366e+00	-8.37956374e-17	-6.83401231e-01	7.14363087e-17	-1.01828146e-02	-4.82493060e-17	1.58746683e+00	1.58746683e+00	-9.01471247e-17	6.35148729e-18	-3.51883430e-01	-3.31517801e-01
4.2095          	3.17526536e+00	-8.33472657e-17	-6.89737413e-01	7.11414733e-17	-1.01660817e-02	-4.84366456e-17	1.58763268e+00	1.58763268e+00	-9.01102784e-17	6.76301272e-18	-3.55034788e-01	-3.34702625e-01
4.21            	3.17564574e+00	-8.29895930e-17	-6.96178066e-01	7.08777351e-17	-1.01485660e-02	-4.86236191e-17	1.58782287e+00	1.58782287e+00	-9.01184156e-17	7.12882264e-18	-3.58237599e-01	-3.37940467e-01
4.2105          	3.17601772e+00	-8.25906624e-17	-7.02388406e-01	7.05948496e-17	-1.01302929e-02	-4.88147478e-17	1.58800886e+00	1.58800886e+00	-9.01100790e-17	7.51941660e-18	-3.61324496e-01	-3.41063910e-01
4.211           	3.17637904e+00	-8.21788466e-17	-7.08695731e-01	7.03081359e-17	-1.01112388e-02	-4.90060005e-17	1.58818952e+00	1.58818952e+00	-9.00954238e-17	7.91657718e-18	-3.64459104e-01	-3.44236627e-01
4.2115          	3.17674830e+00	-8.17867230e-17	-7.14847440e-01	7.00250489e-17	-1.00914117e-02	-4.91988581e-17	1.58837415e+00	1.58837415e+00	-9.00922196e-17	8.30549662e-18	-3.67515132e-01	-3.47332309e-01
4.212           	3.17712932e+00	-8.14075653e-17	-7.20895608e-01	6.97438210e-17	-1.00708105e-02	-4.93938637e-17	1.58856466e+00	1.58856466e+00	-9.00976464e-17	8.69008110e-18	-3.70518614e-01	-3.50376993e-01
4.2125          	3.17752135e+00	-8.10267107e-17	-7.26994940e-01	6.94610423e-17	-1.00494352e-02	-4.95901781e-17	1.58876067e+00	1.58876067e+00	-9.01035334e-17	9.07682275e-18	-3.73546905e-01	-3.53448035e-01
4.213           	3.17790853e+00	-8.06584234e-17	-7.32970465e-01	6.91805200e-17	-1.00272827e-02	-4.97873256e-17	1.58895427e+00	1.58895427e+00	-9.01165373e-17	9.45811387e-18	-3.76512515e-01	-3.56457950e-01
4.2135          	3.17833649e+00	-8.03226862e-17	-7.38716905e-01	6.89061627e-17	-1.00043728e-02	-4.99885303e-17	1.58916824e+00	1.58916824e+00	-9.01498735e-17	9.82718721e-18	-3.79362825e-01	-3.59354080e-01
4.214           	3.17870976e+00	-7.99527514e-17	-7.44734674e-01	6.86237289e-17	-9.98070022e-03	-5.01864335e-17	1.58935488e+00	1.58935488e+00	-9.01628092e-17	1.02100578e-17	-3.82348037e-01	-3.62386637e-01
4.2145          	3.17908297e+00	-7.96015153e-17	-7.50607105e-01	6.83454419e-17	-9.95627324e-03	-5.03848409e-17	1.58954149e+00	1.58954149e+00	-9.01855985e-17	1.05840832e-17	-3.85259826e-01	-3.65347279e-01
4.215           	3.17950022e+00	-7.92717204e-17	-7.56310943e-01	6.80705258e-17	-9.93107807e-03	-5.05872546e-17	1.58975011e+00	1.58975011e+00	-9.02231148e-17	1.09513944e-17	-3.88086550e-01	-3.68224393e-01
4.2155          	3.17993136e+00	-7.89507758e-17	-7.61964405e-01	6.77970417e-17	-9.90511856e-03	-5.07912329e-17	1.58996568e+00	1.58996568e+00	-9.02666208e-17	1.13158451e-17	-3.90887321e-01	-3.71077084e-01
4.216           	3.18037418e+00	-7.86490365e-17	-7.67456630e-01	6.75275221e-17	-9.87840470e-03	-5.09961706e-17	1.59018709e+00	1.59018709e+00	-9.03206888e-17	1.16716524e-17	-3.93606720e-01	-3.73849910e-01
4.2165          	3.18078324e+00	-7.83267545e-17	-7.73115570e-01	6.72517403e-17	-9.85092077e-03	-5.12015377e-17	1.59039162e+00	1.59039162e+00	-9.03649149e-17	1.20381604e-17	-3.96408706e-01	-3.76706864e-01
4.217           	3.18123799e+00	-7.80400805e-17	-7.78488134e-01	6.69843054e-17	-9.82268628e-03	-5.14089795e-17	1.59061900e+00	1.59061900e+00	-9.04290198e-17	1.23889393e-17	-3.99066753e-01	-3.79421381e-01
4.2175          	3.18170058e+00	-7.77618751e-17	-7.83824487e-01	6.67175612e-17	-9.79369311e-03	-5.16182899e-17	1.59085029e+00	1.59085029e+00	-9.04992275e-17	1.27373524e-17	-4.01705937e-01	-3.82118551e-01
4.218           	3.18213411e+00	-7.74812200e-17	-7.89217838e-01	6.64510839e-17	-9.76395927e-03	-5.18258696e-17	1.59106706e+00	1.59106706e+00	-9.05664796e-17	1.30852596e-17	-4.04372878e-01	-3.84844960e-01
4.2185          	3.18254464e+00	-7.71840020e-17	-7.94630818e-01	6.61786070e-17	-9.73348655e-03	-5.20331327e-17	1.59127232e+00	1.59127232e+00	-9.06251337e-17	1.34411317e-17	-4.07048896e-01	-3.87581922e-01
4.219           	3.18298292e+00	-7.69199787e-17	-7.99831893e-01	6.59139509e-17	-9.70226360e-03	-5.22426510e-17	1.59149146e+00	1.59149146e+00	-9.07026403e-17	1.37826616e-17	-4.09618210e-01	-3.90213683e-01
4.2195          	3.18344665e+00	-7.66595867e-17	-8.05030309e-01	6.56493250e-17	-9.67029487e-03	-5.24547483e-17	1.59172332e+00	1.59172332e+00	-9.07845417e-17	1.41249550e-17	-4.12185450e-01	-3.92844860e-01
