# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 5.00000000e-01
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
3.071           	3.69959728e+00	-1.91889163e-16	-2.54191111e-02	8.64579829e-17	-8.59596687e-04	3.30775273e-18	1.84979864e+00	1.84979864e+00	-9.26368288e-17	-9.92523343e-17	-1.35691522e-02	-1.18499589e-02
3.0715          	3.69959632e+00	-1.91892798e-16	-2.53509888e-02	8.64586031e-17	-8.58276377e-04	3.30793220e-18	1.84979816e+00	1.84979816e+00	-9.26384668e-17	-9.92543312e-17	-1.35337708e-02	-1.18172180e-02
3.072           	3.69959537e+00	-1.91896453e-16	-2.52826085e-02	8.64592315e-17	-8.56957159e-04	3.30811362e-18	1.84979768e+00	1.84979768e+00	-9.26401131e-17	-9.92563403e-17	-1.34982614e-02	-1.17843471e-02
3.0725          	3.69959440e+00	-1.91900129e-16	-2.52139390e-02	8.64598676e-17	-8.55639054e-04	3.30829748e-18	1.84979720e+00	1.84979720e+00	-9.26417673e-17	-9.92583622e-17	-1.34626086e-02	-1.17513305e-02
3.073           	3.69959345e+00	-1.91903812e-16	-2.51451369e-02	8.64605075e-17	-8.54322082e-04	3.30848400e-18	1.84979673e+00	1.84979673e+00	-9.26434220e-17	-9.92603900e-17	-1.34268905e-02	-1.17182464e-02
3.0735          	3.69959249e+00	-1.91907516e-16	-2.50760857e-02	8.64611556e-17	-8.53006271e-04	3.30867137e-18	1.84979625e+00	1.84979625e+00	-9.26450868e-17	-9.92624296e-17	-1.33910491e-02	-1.16850366e-02
3.074           	3.69959153e+00	-1.91911244e-16	-2.50067308e-02	8.64618127e-17	-8.51691644e-04	3.30886112e-18	1.84979577e+00	1.84979577e+00	-9.26467611e-17	-9.92644833e-17	-1.33550571e-02	-1.16516738e-02
3.0745          	3.69959057e+00	-1.91914986e-16	-2.49371443e-02	8.64624755e-17	-8.50378224e-04	3.30905362e-18	1.84979529e+00	1.84979529e+00	-9.26484396e-17	-9.92665468e-17	-1.33189504e-02	-1.16181939e-02
3.075           	3.69958961e+00	-1.91918747e-16	-2.48673221e-02	8.64631460e-17	-8.49066033e-04	3.30924800e-18	1.84979481e+00	1.84979481e+00	-9.26501257e-17	-9.92686217e-17	-1.32827271e-02	-1.15845950e-02
3.0755          	3.69958865e+00	-1.91922527e-16	-2.47972437e-02	8.64638238e-17	-8.47755095e-04	3.30944470e-18	1.84979432e+00	1.84979432e+00	-9.26518188e-17	-9.92707082e-17	-1.32463769e-02	-1.15508667e-02
3.076           	3.69958769e+00	-1.91926315e-16	-2.47270095e-02	8.64645058e-17	-8.46445429e-04	3.30964355e-18	1.84979384e+00	1.84979384e+00	-9.26535142e-17	-9.92728013e-17	-1.32099502e-02	-1.15170593e-02
3.0765          	3.69958672e+00	-1.91930133e-16	-2.46564375e-02	8.64651986e-17	-8.45137067e-04	3.30984432e-18	1.84979336e+00	1.84979336e+00	-9.26552221e-17	-9.92749107e-17	-1.31733558e-02	-1.14830817e-02
3.077           	3.69958577e+00	-1.91933963e-16	-2.45856560e-02	8.64658963e-17	-8.43830027e-04	3.31004708e-18	1.84979288e+00	1.84979288e+00	-9.26569345e-17	-9.92770287e-17	-1.31366580e-02	-1.14489980e-02
3.0775          	3.69958480e+00	-1.91937808e-16	-2.45146654e-02	8.64666006e-17	-8.42524330e-04	3.31025242e-18	1.84979240e+00	1.84979240e+00	-9.26586516e-17	-9.92791565e-17	-1.30998570e-02	-1.14148084e-02
3.078           	3.69958384e+00	-1.91941677e-16	-2.44434272e-02	8.64673143e-17	-8.41220001e-04	3.31045899e-18	1.84979192e+00	1.84979192e+00	-9.26603793e-17	-9.92812973e-17	-1.30629336e-02	-1.13804936e-02
3.0785          	3.69958288e+00	-1.91945552e-16	-2.43719748e-02	8.64680304e-17	-8.39917062e-04	3.31066889e-18	1.84979144e+00	1.84979144e+00	-9.26621070e-17	-9.92834447e-17	-1.30259045e-02	-1.13460703e-02
3.079           	3.69958191e+00	-1.91949451e-16	-2.43002773e-02	8.64687564e-17	-8.38615538e-04	3.31088036e-18	1.84979096e+00	1.84979096e+00	-9.26638449e-17	-9.92856056e-17	-1.29887542e-02	-1.13115231e-02
3.0795          	3.69958095e+00	-1.91953363e-16	-2.42283576e-02	8.64694877e-17	-8.37315450e-04	3.31109422e-18	1.84979047e+00	1.84979047e+00	-9.26655872e-17	-9.92877756e-17	-1.29514942e-02	-1.12768633e-02
3.08            	3.69957998e+00	-1.91957294e-16	-2.41562055e-02	8.64702268e-17	-8.36016822e-04	3.31131002e-18	1.84978999e+00	1.84978999e+00	-9.26673370e-17	-9.92899570e-17	-1.29141196e-02	-1.12420860e-02
3.0805          	3.69957902e+00	-1.91961239e-16	-2.40838438e-02	8.64709717e-17	-8.34719674e-04	3.31152798e-18	1.84978951e+00	1.84978951e+00	-9.26690915e-17	-9.92921475e-17	-1.28766416e-02	-1.12072022e-02
3.081           	3.69957806e+00	-1.91965200e-16	-2.40112524e-02	8.64717240e-17	-8.33424027e-04	3.31174850e-18	1.84978903e+00	1.84978903e+00	-9.26708516e-17	-9.92943486e-17	-1.28390502e-02	-1.11722022e-02
3.0815          	3.69957709e+00	-1.91969180e-16	-2.39384182e-02	8.64724823e-17	-8.32129917e-04	3.31197048e-18	1.84978855e+00	1.84978855e+00	-9.26726197e-17	-9.92965606e-17	-1.28013390e-02	-1.11370792e-02
3.082           	3.69957612e+00	-1.91973176e-16	-2.38653891e-02	8.64732448e-17	-8.30837372e-04	3.31219338e-18	1.84978806e+00	1.84978806e+00	-9.26743947e-17	-9.92987815e-17	-1.27635319e-02	-1.11018572e-02
3.0825          	3.69957515e+00	-1.91977190e-16	-2.37921076e-02	8.64740171e-17	-8.29546389e-04	3.31241940e-18	1.84978757e+00	1.84978757e+00	-9.26761758e-17	-9.93010146e-17	-1.27256002e-02	-1.10665074e-02
3.083           	3.69957418e+00	-1.91981211e-16	-2.37186504e-02	8.64747928e-17	-8.28256993e-04	3.31264846e-18	1.84978709e+00	1.84978709e+00	-9.26779569e-17	-9.93032538e-17	-1.26875822e-02	-1.10310682e-02
3.0835          	3.69957322e+00	-1.91985253e-16	-2.36449613e-02	8.64755777e-17	-8.26969215e-04	3.31287894e-18	1.84978661e+00	1.84978661e+00	-9.26797478e-17	-9.93055057e-17	-1.26494499e-02	-1.09955114e-02
3.084           	3.69957225e+00	-1.91989310e-16	-2.35710520e-02	8.64763677e-17	-8.25683081e-04	3.31311176e-18	1.84978613e+00	1.84978613e+00	-9.26815431e-17	-9.93077666e-17	-1.26112091e-02	-1.09598429e-02
3.0845          	3.69957128e+00	-1.91993381e-16	-2.34969348e-02	8.64771640e-17	-8.24398611e-04	3.31334666e-18	1.84978564e+00	1.84978564e+00	-9.26833438e-17	-9.93100371e-17	-1.25728660e-02	-1.09240688e-02
3.085           	3.69957031e+00	-1.91997467e-16	-2.34226072e-02	8.64779663e-17	-8.23115829e-04	3.31358342e-18	1.84978516e+00	1.84978516e+00	-9.26851502e-17	-9.93123171e-17	-1.25344194e-02	-1.08881878e-02
3.0855          	3.69956934e+00	-1.92001575e-16	-2.33479963e-02	8.64787763e-17	-8.21834760e-04	3.31382241e-18	1.84978467e+00	1.84978467e+00	-9.26869648e-17	-9.93146097e-17	-1.24958329e-02	-1.08521634e-02
3.086           	3.69956837e+00	-1.92005693e-16	-2.32732177e-02	8.64795919e-17	-8.20555411e-04	3.31406395e-18	1.84978418e+00	1.84978418e+00	-9.26887826e-17	-9.93169105e-17	-1.24571642e-02	-1.08160534e-02
3.0865          	3.69956737e+00	-1.92009823e-16	-2.31982525e-02	8.64804134e-17	-8.19277793e-04	3.31430889e-18	1.84978369e+00	1.84978369e+00	-9.26906026e-17	-9.93192204e-17	-1.24184040e-02	-1.07798484e-02
3.087           	3.69956639e+00	-1.92013969e-16	-2.31230724e-02	8.64812407e-17	-8.18001969e-04	3.31455485e-18	1.84978319e+00	1.84978319e+00	-9.26924298e-17	-9.93215395e-17	-1.23795382e-02	-1.07435342e-02
3.0875          	3.69956541e+00	-1.92018131e-16	-2.30476710e-02	8.64820739e-17	-8.16727959e-04	3.31480244e-18	1.84978271e+00	1.84978271e+00	-9.26942631e-17	-9.93238679e-17	-1.23405635e-02	-1.07071075e-02
3.088           	3.69956442e+00	-1.92022298e-16	-2.29721553e-02	8.64829106e-17	-8.15455769e-04	3.31505280e-18	1.84978221e+00	1.84978221e+00	-9.26960961e-17	-9.93262017e-17	-1.23015334e-02	-1.06706219e-02
3.0885          	3.69956346e+00	-1.92026503e-16	-2.28961768e-02	8.64837593e-17	-8.14185440e-04	3.31530429e-18	1.84978173e+00	1.84978173e+00	-9.26979471e-17	-9.93285557e-17	-1.22622738e-02	-1.06339029e-02
3.089           	3.69956249e+00	-1.92030701e-16	-2.28202141e-02	8.64846077e-17	-8.12916965e-04	3.31555797e-18	1.84978124e+00	1.84978124e+00	-9.26997925e-17	-9.93309084e-17	-1.22230240e-02	-1.05971901e-02
3.0895          	3.69956151e+00	-1.92034913e-16	-2.27440288e-02	8.64854618e-17	-8.11650379e-04	3.31581423e-18	1.84978075e+00	1.84978075e+00	-9.27016423e-17	-9.93332708e-17	-1.21836648e-02	-1.05603640e-02
3.09            	3.69956052e+00	-1.92039141e-16	-2.26676143e-02	8.64863218e-17	-8.10385703e-04	3.31607265e-18	1.84978026e+00	1.84978026e+00	-9.27034977e-17	-9.93356430e-17	-1.21441929e-02	-1.05234215e-02
3.0905          	3.69955954e+00	-1.92043382e-16	-2.25910125e-02	8.64871880e-17	-8.09122961e-04	3.31633318e-18	1.84977977e+00	1.84977977e+00	-9.27053579e-17	-9.93380242e-17	-1.21046292e-02	-1.04863833e-02
3.091           	3.69955855e+00	-1.92047637e-16	-2.25142398e-02	8.64880602e-17	-8.07862171e-04	3.31659579e-18	1.84977927e+00	1.84977927e+00	-9.27072225e-17	-9.93404141e-17	-1.20649821e-02	-1.04492577e-02
3.0915          	3.69955757e+00	-1.92051909e-16	-2.24371805e-02	8.64889378e-17	-8.06603365e-04	3.31686028e-18	1.84977879e+00	1.84977879e+00	-9.27090940e-17	-9.93428146e-17	-1.20251936e-02	-1.04119869e-02
3.092           	3.69955658e+00	-1.92056184e-16	-2.23599744e-02	8.64898173e-17	-8.05346555e-04	3.31712760e-18	1.84977829e+00	1.84977829e+00	-9.27109644e-17	-9.93452196e-17	-1.19853338e-02	-1.03746407e-02
3.0925          	3.69955559e+00	-1.92060470e-16	-2.22825732e-02	8.64907013e-17	-8.04091766e-04	3.31739746e-18	1.84977779e+00	1.84977779e+00	-9.27128377e-17	-9.93476326e-17	-1.19453784e-02	-1.03371948e-02
3.093           	3.69955459e+00	-1.92064765e-16	-2.22049766e-02	8.64915885e-17	-8.02839021e-04	3.31766982e-18	1.84977729e+00	1.84977729e+00	-9.27147128e-17	-9.93500524e-17	-1.19053273e-02	-1.02996493e-02
3.0935          	3.69955358e+00	-1.92069065e-16	-2.21271918e-02	8.64924774e-17	-8.01588341e-04	3.31794512e-18	1.84977679e+00	1.84977679e+00	-9.27165874e-17	-9.93524777e-17	-1.18651842e-02	-1.02620076e-02
3.094           	3.69955257e+00	-1.92073373e-16	-2.20492086e-02	8.64933691e-17	-8.00339749e-04	3.31822295e-18	1.84977628e+00	1.84977628e+00	-9.27184635e-17	-9.93549094e-17	-1.18249441e-02	-1.02242646e-02
3.0945          	3.69955154e+00	-1.92077678e-16	-2.19710440e-02	8.64942587e-17	-7.99093267e-04	3.31850456e-18	1.84977577e+00	1.84977577e+00	-9.27203342e-17	-9.93573433e-17	-1.17846152e-02	-1.01864287e-02
3.095           	3.69955075e+00	-1.92082250e-16	-2.18927638e-02	8.64952812e-17	-7.97848923e-04	3.31876382e-18	1.84977537e+00	1.84977537e+00	-9.27223614e-17	-9.93598890e-17	-1.17442308e-02	-1.01485330e-02
3.0955          	3.69954998e+00	-1.92086903e-16	-2.18143155e-02	8.64963386e-17	-7.96606738e-04	3.31901449e-18	1.84977499e+00	1.84977499e+00	-9.27244371e-17	-9.93624661e-17	-1.17037645e-02	-1.01105510e-02
3.096           	3.69954907e+00	-1.92091411e-16	-2.17356505e-02	8.64973225e-17	-7.95366722e-04	3.31928152e-18	1.84977454e+00	1.84977454e+00	-9.27264239e-17	-9.93649869e-17	-1.16631920e-02	-1.00724585e-02
3.0965          	3.69954810e+00	-1.92095867e-16	-2.16566908e-02	8.64982802e-17	-7.94128904e-04	3.31955990e-18	1.84977405e+00	1.84977405e+00	-9.27283736e-17	-9.93674934e-17	-1.16224743e-02	-1.00342165e-02
3.097           	3.69954715e+00	-1.92100297e-16	-2.15776911e-02	8.64992277e-17	-7.92893296e-04	3.31984370e-18	1.84977358e+00	1.84977358e+00	-9.27303047e-17	-9.93699921e-17	-1.15817389e-02	-9.99595227e-03
3.0975          	3.69954618e+00	-1.92104740e-16	-2.14985223e-02	8.65001814e-17	-7.91659928e-04	3.32012949e-18	1.84977309e+00	1.84977309e+00	-9.27322406e-17	-9.93724996e-17	-1.15409211e-02	-9.95760124e-03
3.098           	3.69954522e+00	-1.92109218e-16	-2.14189720e-02	8.65011471e-17	-7.90428833e-04	3.32041650e-18	1.84977261e+00	1.84977261e+00	-9.27341925e-17	-9.93750255e-17	-1.14999149e-02	-9.91905719e-03
3.0985          	3.69954425e+00	-1.92113685e-16	-2.13393793e-02	8.65021099e-17	-7.89200017e-04	3.32070706e-18	1.84977213e+00	1.84977213e+00	-9.27361355e-17	-9.93775497e-17	-1.14588897e-02	-9.88048965e-03
3.099           	3.69954328e+00	-1.92118171e-16	-2.12596248e-02	8.65030816e-17	-7.87973505e-04	3.32099923e-18	1.84977164e+00	1.84977164e+00	-9.27380862e-17	-9.93800847e-17	-1.14177859e-02	-9.84183889e-03
3.0995          	3.69954280e+00	-1.92123195e-16	-2.11798767e-02	8.65043221e-17	-7.86749337e-04	3.32124326e-18	1.84977140e+00	1.84977140e+00	-9.27403545e-17	-9.93828410e-17	-1.13766877e-02	-9.80318901e-03
3.1             	3.69954183e+00	-1.92127808e-16	-2.10997672e-02	8.65053470e-17	-7.85527504e-04	3.32152102e-18	1.84977091e+00	1.84977091e+00	-9.27423829e-17	-9.93854250e-17	-1.13354111e-02	-9.76435609e-03
3.1005          	3.69954079e+00	-1.92132250e-16	-2.10194138e-02	8.65062917e-17	-7.84308040e-04	3.32182488e-18	1.84977040e+00	1.84977040e+00	-9.27443002e-17	-9.93879500e-17	-1.12940149e-02	-9.72539885e-03
3.101           	3.69953977e+00	-1.92136705e-16	-2.09389138e-02	8.65072449e-17	-7.83090964e-04	3.32213347e-18	1.84976988e+00	1.84976988e+00	-9.27462188e-17	-9.93904858e-17	-1.12525478e-02	-9.68636592e-03
3.1015          	3.69953876e+00	-1.92141197e-16	-2.08582499e-02	8.65082165e-17	-7.81876300e-04	3.32244165e-18	1.84976938e+00	1.84976938e+00	-9.27481570e-17	-9.93930403e-17	-1.12110013e-02	-9.64724866e-03
3.102           	3.69953775e+00	-1.92145715e-16	-2.07774255e-02	8.65091998e-17	-7.80664072e-04	3.32275019e-18	1.84976888e+00	1.84976888e+00	-9.27501073e-17	-9.93956077e-17	-1.11693768e-02	-9.60804867e-03
3.1025          	3.69953675e+00	-1.92150252e-16	-2.06964364e-02	8.65101925e-17	-7.79454289e-04	3.32306056e-18	1.84976837e+00	1.84976837e+00	-9.27520655e-17	-9.93981866e-17	-1.11276725e-02	-9.56876392e-03
3.103           	3.69953574e+00	-1.92154813e-16	-2.06152722e-02	8.65111964e-17	-7.78246974e-04	3.32337186e-18	1.84976787e+00	1.84976787e+00	-9.27540347e-17	-9.94007784e-17	-1.10858831e-02	-9.52938912e-03
3.1035          	3.69953475e+00	-1.92159386e-16	-2.05339626e-02	8.65122049e-17	-7.77042174e-04	3.32368398e-18	1.84976737e+00	1.84976737e+00	-9.27560089e-17	-9.94033768e-17	-1.10440235e-02	-9.48993912e-03
3.104           	3.69953376e+00	-1.92163972e-16	-2.04524930e-02	8.65132197e-17	-7.75839904e-04	3.32399763e-18	1.84976688e+00	1.84976688e+00	-9.27579884e-17	-9.94059837e-17	-1.10020864e-02	-9.45040657e-03
3.1045          	3.69953276e+00	-1.92168586e-16	-2.03707877e-02	8.65142464e-17	-7.74640178e-04	3.32431243e-18	1.84976638e+00	1.84976638e+00	-9.27599807e-17	-9.94086056e-17	-1.09600340e-02	-9.41075368e-03
3.105           	3.69953181e+00	-1.92173188e-16	-2.02890847e-02	8.65152690e-17	-7.73443007e-04	3.32462915e-18	1.84976591e+00	1.84976591e+00	-9.27619651e-17	-9.94112233e-17	-1.09179854e-02	-9.37109935e-03
3.1055          	3.69953083e+00	-1.92177818e-16	-2.02071727e-02	8.65163040e-17	-7.72248419e-04	3.32494684e-18	1.84976542e+00	1.84976542e+00	-9.27639623e-17	-9.94138560e-17	-1.08758348e-02	-9.33133795e-03
3.106           	3.69952985e+00	-1.92182466e-16	-2.01250217e-02	8.65173461e-17	-7.71056439e-04	3.32526652e-18	1.84976493e+00	1.84976493e+00	-9.27659667e-17	-9.94164997e-17	-1.08335673e-02	-9.29145443e-03
3.1065          	3.69952887e+00	-1.92187118e-16	-2.00427417e-02	8.65183903e-17	-7.69867080e-04	3.32558903e-18	1.84976444e+00	1.84976444e+00	-9.27679700e-17	-9.94191480e-17	-1.07912379e-02	-9.25150377e-03
3.107           	3.69952790e+00	-1.92191782e-16	-1.99603522e-02	8.65194407e-17	-7.68680363e-04	3.32591280e-18	1.84976395e+00	1.84976395e+00	-9.27699780e-17	-9.94218036e-17	-1.07488564e-02	-9.21149572e-03
3.1075          	3.69952692e+00	-1.92196457e-16	-1.98778059e-02	8.65204964e-17	-7.67496313e-04	3.32623831e-18	1.84976346e+00	1.84976346e+00	-9.27719901e-17	-9.94244668e-17	-1.07063992e-02	-9.17140661e-03
3.108           	3.69952594e+00	-1.92201139e-16	-1.97951528e-02	8.65215562e-17	-7.66314945e-04	3.32656608e-18	1.84976297e+00	1.84976297e+00	-9.27740034e-17	-9.94271356e-17	-1.06638913e-02	-9.13126145e-03
3.1085          	3.69952497e+00	-1.92205847e-16	-1.97122129e-02	8.65226255e-17	-7.65136295e-04	3.32689476e-18	1.84976249e+00	1.84976249e+00	-9.27760289e-17	-9.94298184e-17	-1.06212427e-02	-9.09097015e-03
3.109           	3.69952401e+00	-1.92210552e-16	-1.96292127e-02	8.65236943e-17	-7.63960367e-04	3.32722606e-18	1.84976200e+00	1.84976200e+00	-9.27780498e-17	-9.94325019e-17	-1.05785667e-02	-9.05064596e-03
3.1095          	3.69952303e+00	-1.92215272e-16	-1.95460704e-02	8.65247710e-17	-7.62787188e-04	3.32755890e-18	1.84976152e+00	1.84976152e+00	-9.27800771e-17	-9.94351949e-17	-1.05358224e-02	-9.01024801e-03
3.11            	3.69952206e+00	-1.92219999e-16	-1.94627878e-02	8.65258511e-17	-7.61616777e-04	3.32789400e-18	1.84976103e+00	1.84976103e+00	-9.27821057e-17	-9.94378937e-17	-1.04930107e-02	-8.96977714e-03
3.1105          	3.69952108e+00	-1.92224744e-16	-1.93793158e-02	8.65269385e-17	-7.60449158e-04	3.32823059e-18	1.84976054e+00	1.84976054e+00	-9.27841415e-17	-9.94406027e-17	-1.04501070e-02	-8.92920873e-03
3.111           	3.69952012e+00	-1.92229487e-16	-1.92957636e-02	8.65280261e-17	-7.59284348e-04	3.32856961e-18	1.84976006e+00	1.84976006e+00	-9.27861741e-17	-9.94433133e-17	-1.04071662e-02	-8.88859747e-03
3.1115          	3.69951915e+00	-1.92234246e-16	-1.92120546e-02	8.65291209e-17	-7.58122370e-04	3.32890990e-18	1.84975957e+00	1.84975957e+00	-9.27882133e-17	-9.94460331e-17	-1.03641497e-02	-8.84790495e-03
3.112           	3.69951817e+00	-1.92239019e-16	-1.91281802e-02	8.65302222e-17	-7.56963243e-04	3.32925238e-18	1.84975909e+00	1.84975909e+00	-9.27902573e-17	-9.94487620e-17	-1.03210534e-02	-8.80712687e-03
3.1125          	3.69951720e+00	-1.92243797e-16	-1.90441888e-02	8.65313262e-17	-7.55806988e-04	3.32959669e-18	1.84975860e+00	1.84975860e+00	-9.27923020e-17	-9.94514954e-17	-1.02779014e-02	-8.76628741e-03
3.113           	3.69951623e+00	-1.92248587e-16	-1.89600489e-02	8.65324354e-17	-7.54653625e-04	3.32994270e-18	1.84975812e+00	1.84975812e+00	-9.27943509e-17	-9.94542363e-17	-1.02346781e-02	-8.72537080e-03
3.1135          	3.69951526e+00	-1.92253380e-16	-1.88757974e-02	8.65335469e-17	-7.53503174e-04	3.33029111e-18	1.84975763e+00	1.84975763e+00	-9.27963991e-17	-9.94569813e-17	-1.01914019e-02	-8.68439554e-03
3.114           	3.69951429e+00	-1.92258187e-16	-1.87914066e-02	8.65346645e-17	-7.52355657e-04	3.33064105e-18	1.84975715e+00	1.84975715e+00	-9.27984522e-17	-9.94597343e-17	-1.01480590e-02	-8.64334766e-03
3.1145          	3.69951332e+00	-1.92263001e-16	-1.87068913e-02	8.65357861e-17	-7.51211091e-04	3.33099288e-18	1.84975666e+00	1.84975666e+00	-9.28005074e-17	-9.94624932e-17	-1.01046567e-02	-8.60223455e-03
3.115           	3.69951235e+00	-1.92267827e-16	-1.86222075e-02	8.65369130e-17	-7.50069501e-04	3.33134662e-18	1.84975618e+00	1.84975618e+00	-9.28025668e-17	-9.94652601e-17	-1.00611733e-02	-8.56103426e-03
3.1155          	3.69951139e+00	-1.92272657e-16	-1.85374295e-02	8.65380424e-17	-7.48930903e-04	3.33170228e-18	1.84975569e+00	1.84975569e+00	-9.28046263e-17	-9.94680309e-17	-1.00176457e-02	-8.51978385e-03
3.116           	3.69951043e+00	-1.92277497e-16	-1.84525234e-02	8.65391767e-17	-7.47795330e-04	3.33205966e-18	1.84975521e+00	1.84975521e+00	-9.28066888e-17	-9.94708082e-17	-9.97405705e-03	-8.47846638e-03
3.1165          	3.69950945e+00	-1.92282347e-16	-1.83674885e-02	8.65403155e-17	-7.46662753e-04	3.33241932e-18	1.84975472e+00	1.84975472e+00	-9.28087540e-17	-9.94735926e-17	-9.93040701e-03	-8.43708151e-03
3.117           	3.69950848e+00	-1.92287206e-16	-1.82823340e-02	8.65414595e-17	-7.45533245e-04	3.33278016e-18	1.84975424e+00	1.84975424e+00	-9.28108230e-17	-9.94763834e-17	-9.88670027e-03	-8.39563378e-03
3.1175          	3.69950751e+00	-1.92292062e-16	-1.81970466e-02	8.65426017e-17	-7.44406819e-04	3.33314459e-18	1.84975376e+00	1.84975376e+00	-9.28128862e-17	-9.94791754e-17	-9.84293010e-03	-8.35411646e-03
3.118           	3.69950655e+00	-1.92296941e-16	-1.81116486e-02	8.65437556e-17	-7.43283487e-04	3.33350904e-18	1.84975327e+00	1.84975327e+00	-9.28149614e-17	-9.94819794e-17	-9.79910779e-03	-8.31254081e-03
3.1185          	3.69950558e+00	-1.92301822e-16	-1.80261314e-02	8.65449106e-17	-7.42163266e-04	3.33387567e-18	1.84975279e+00	1.84975279e+00	-9.28170355e-17	-9.94847868e-17	-9.75522899e-03	-8.27090246e-03
3.119           	3.69950461e+00	-1.92306710e-16	-1.79404931e-02	8.65460689e-17	-7.41046175e-04	3.33424446e-18	1.84975231e+00	1.84975231e+00	-9.28191105e-17	-9.94875994e-17	-9.71129273e-03	-8.22920038e-03
3.1195          	3.69950365e+00	-1.92311606e-16	-1.78547307e-02	8.65472316e-17	-7.39932235e-04	3.33461512e-18	1.84975182e+00	1.84975182e+00	-9.28211880e-17	-9.94904183e-17	-9.66729756e-03	-8.18743310e-03
3.12            	3.69950268e+00	-1.92316512e-16	-1.77688539e-02	8.65483988e-17	-7.38821465e-04	3.33498744e-18	1.84975134e+00	1.84975134e+00	-9.28232684e-17	-9.94932433e-17	-9.62324841e-03	-8.14560549e-03
3.1205          	3.69950172e+00	-1.92321415e-16	-1.76828945e-02	8.65495658e-17	-7.37713884e-04	3.33536241e-18	1.84975086e+00	1.84975086e+00	-9.28253449e-17	-9.94960698e-17	-9.57916116e-03	-8.10373339e-03
3.121           	3.69950075e+00	-1.92326338e-16	-1.75968058e-02	8.65507428e-17	-7.36609514e-04	3.33573792e-18	1.84975038e+00	1.84975038e+00	-9.28274313e-17	-9.94989072e-17	-9.53501240e-03	-8.06179337e-03
3.1215          	3.69949979e+00	-1.92331262e-16	-1.75106058e-02	8.65519197e-17	-7.35508372e-04	3.33611595e-18	1.84974989e+00	1.84974989e+00	-9.28295149e-17	-9.95017468e-17	-9.49081128e-03	-8.01979453e-03
3.122           	3.69949882e+00	-1.92336194e-16	-1.74242779e-02	8.65531013e-17	-7.34410479e-04	3.33649601e-18	1.84974941e+00	1.84974941e+00	-9.28316011e-17	-9.95045931e-17	-9.44654944e-03	-7.97772848e-03
3.1225          	3.69949786e+00	-1.92341130e-16	-1.73378830e-02	8.65542853e-17	-7.33315854e-04	3.33687767e-18	1.84974893e+00	1.84974893e+00	-9.28336872e-17	-9.95074426e-17	-9.40225738e-03	-7.93562567e-03
3.123           	3.69949689e+00	-1.92346078e-16	-1.72513488e-02	8.65554751e-17	-7.32224517e-04	3.33726105e-18	1.84974845e+00	1.84974845e+00	-9.28357777e-17	-9.95102998e-17	-9.35789889e-03	-7.89344986e-03
3.1235          	3.69949593e+00	-1.92351026e-16	-1.71647478e-02	8.65566661e-17	-7.31136484e-04	3.33764649e-18	1.84974797e+00	1.84974797e+00	-9.28378664e-17	-9.95131594e-17	-9.31351037e-03	-7.85123740e-03
3.124           	3.69949497e+00	-1.92355987e-16	-1.70780066e-02	8.65578630e-17	-7.30051778e-04	3.33803347e-18	1.84974748e+00	1.84974748e+00	-9.28399598e-17	-9.95160267e-17	-9.26905509e-03	-7.80895153e-03
3.1245          	3.69949401e+00	-1.92360950e-16	-1.69911786e-02	8.65590616e-17	-7.28970416e-04	3.33842250e-18	1.84974700e+00	1.84974700e+00	-9.28420524e-17	-9.95188974e-17	-9.22455973e-03	-7.76661889e-03
3.125           	3.69949305e+00	-1.92365921e-16	-1.69042417e-02	8.65602646e-17	-7.27892417e-04	3.33881329e-18	1.84974652e+00	1.84974652e+00	-9.28441472e-17	-9.95217738e-17	-9.18001327e-03	-7.72422844e-03
3.1255          	3.69949209e+00	-1.92370899e-16	-1.68172029e-02	8.65614711e-17	-7.26817800e-04	3.33920578e-18	1.84974604e+00	1.84974604e+00	-9.28462437e-17	-9.95246552e-17	-9.13541926e-03	-7.68178366e-03
3.126           	3.69949112e+00	-1.92375882e-16	-1.67300782e-02	8.65626810e-17	-7.25746584e-04	3.33960000e-18	1.84974556e+00	1.84974556e+00	-9.28483412e-17	-9.95275412e-17	-9.09078568e-03	-7.63929251e-03
3.1265          	3.69949015e+00	-1.92380872e-16	-1.66428271e-02	8.65638942e-17	-7.24678789e-04	3.33999668e-18	1.84974508e+00	1.84974508e+00	-9.28504394e-17	-9.95304327e-17	-9.04609232e-03	-7.59673474e-03
